,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
9646,uri,http://www.wikidata.org/entity/Q26394719,en,literal,The Fox Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9647,uri,http://www.wikidata.org/entity/Q26585908,en,literal,Sun Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9648,uri,http://www.wikidata.org/entity/Q7840487,en,literal,Tribune,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9649,uri,http://www.wikidata.org/entity/Q80859445,en,literal,The Canterbury Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9650,uri,http://www.wikidata.org/entity/Q1090880,en,literal,Topman,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9651,uri,http://www.wikidata.org/entity/Q26439584,en,literal,The White Swan Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9652,uri,http://www.wikidata.org/entity/Q17361860,en,literal,Old Red Lion,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9653,uri,http://www.wikidata.org/entity/Q80856759,en,literal,Gower Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9654,uri,http://www.wikidata.org/entity/Q80584254,en,literal,Y Llew Coch (Red Lion),uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9655,uri,http://www.wikidata.org/entity/Q818147,en,literal,BenRiach,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9656,uri,http://www.wikidata.org/entity/Q1364617,en,literal,Mines Advisory Group,uri,http://www.wikidata.org/entity/Q145,literal,,literal,http://www.wikidata.org/entity/Q114303863,literal,,literal,http://www.wikidata.org/entity/Q18125,literal,http://www.wikidata.org/entity/Q6063,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,4764,,,,,,,,,,,,,,,,wd:Q145
9657,uri,http://www.wikidata.org/entity/Q80584852,en,literal,Edmondes Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9658,uri,http://www.wikidata.org/entity/Q26602525,en,literal,The Laurel Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9659,uri,http://www.wikidata.org/entity/Q83558997,en,literal,The Wellington,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9660,uri,http://www.wikidata.org/entity/Q29486488,en,literal,"The Bridge End Inn (Previously Listed as Bridge End Hotel), High Street (S Side), Talgarth",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9661,uri,http://www.wikidata.org/entity/Q80583640,en,literal,"Queen Victoria Inn, Cwmbach",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9662,uri,http://www.wikidata.org/entity/Q80582617,en,literal,Crown & Sceptre Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9663,uri,http://www.wikidata.org/entity/Q26548882,en,literal,The Fox Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9664,uri,http://www.wikidata.org/entity/Q68441695,en,literal,Avanti West Coast,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-12-08T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9665,uri,http://www.wikidata.org/entity/Q99593224,en,literal,The Stable,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9666,uri,http://www.wikidata.org/entity/Q26631554,en,literal,The Wrestlers Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9667,uri,http://www.wikidata.org/entity/Q661005,en,literal,The Northern Echo,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1870-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9668,uri,http://www.wikidata.org/entity/Q80584914,en,literal,"Puddlers Arms, Briton Ferry",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9669,uri,http://www.wikidata.org/entity/Q730587,en,literal,Cunard Line,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q29584313, http://www.wikidata.org/entity/Q49389",literal,,literal,,literal,"http://www.wikidata.org/entity/Q491132, http://www.wikidata.org/entity/Q79848",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1840-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9670,uri,http://www.wikidata.org/entity/Q99592940,en,literal,The Bristol Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9671,uri,http://www.wikidata.org/entity/Q80581602,en,literal,Piccadilly Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9672,uri,http://www.wikidata.org/entity/Q80856186,en,literal,Stag & Pheasant,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9673,uri,http://www.wikidata.org/entity/Q191551,en,literal,easyJet,uri,http://www.wikidata.org/entity/Q145,literal,,literal,http://www.wikidata.org/entity/Q47545530,literal,"http://www.wikidata.org/entity/Q15999956, http://www.wikidata.org/entity/Q24005689",literal,http://www.wikidata.org/entity/Q8712,literal,http://www.wikidata.org/entity/Q466496,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9674,uri,http://www.wikidata.org/entity/Q20666931,en,literal,Black Horse,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9675,uri,http://www.wikidata.org/entity/Q2786319,en,literal,Flying Tiger Copenhagen,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2178686,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,,,,,,,,,,,,,wd:Q145
9676,uri,http://www.wikidata.org/entity/Q26417431,en,literal,The Feathers Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9677,uri,http://www.wikidata.org/entity/Q80856512,en,literal,The Duke of Wellington Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9678,uri,http://www.wikidata.org/entity/Q79684208,en,literal,White Swan,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9679,uri,http://www.wikidata.org/entity/Q79683951,en,literal,Grapes,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9680,uri,http://www.wikidata.org/entity/Q26299594,en,literal,The Fox Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9681,uri,http://www.wikidata.org/entity/Q61890119,en,literal,Dragon Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9682,uri,http://www.wikidata.org/entity/Q15225054,en,literal,"Hope and Anchor, Islington",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9683,uri,http://www.wikidata.org/entity/Q80581618,en,literal,Owain Glyndwr Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9684,uri,http://www.wikidata.org/entity/Q26602775,en,literal,The Old Original Bakewell Pudding Shop,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9685,uri,http://www.wikidata.org/entity/Q29496171,en,literal,The Castle,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9686,uri,http://www.wikidata.org/entity/Q80583358,en,literal,Tanronnen Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9687,uri,http://www.wikidata.org/entity/Q80583874,en,literal,Y Dic Penderyn (JD Wetherspoon),uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9688,uri,http://www.wikidata.org/entity/Q17017872,en,literal,Pluto Press,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9689,uri,http://www.wikidata.org/entity/Q26462874,en,literal,The Welsh Harp Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9690,uri,http://www.wikidata.org/entity/Q80859636,en,literal,Shepherds Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9691,uri,http://www.wikidata.org/entity/Q99593243,en,literal,The Windmill,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9692,uri,http://www.wikidata.org/entity/Q65089470,en,literal,CZWG,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9693,uri,http://www.wikidata.org/entity/Q26320149,en,literal,Blundell Arms Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9694,uri,http://www.wikidata.org/entity/Q26510064,en,literal,The Wheelwright's Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9695,uri,http://www.wikidata.org/entity/Q79683885,en,literal,Anglers Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9696,uri,http://www.wikidata.org/entity/Q547924,en,literal,Fred. Olsen Cruise Lines,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q651658,literal,,literal,,literal,http://www.wikidata.org/entity/Q184775,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1848-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9697,uri,http://www.wikidata.org/entity/Q99593079,en,literal,The Beehive,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9698,uri,http://www.wikidata.org/entity/Q105358035,en,literal,Clean,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q741400,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1906-03-09T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1400,,,,,,,,,,,,,,,,wd:Q145
9699,uri,http://www.wikidata.org/entity/Q17555026,en,literal,Star Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9700,uri,http://www.wikidata.org/entity/Q71828738,en,literal,"Hilton Puckrup Hall, Tewkesbury",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,en,literal,"Hilton Puckrup Hall, Tewkesbury",,,,,,,,,,,,,wd:Q145
9701,uri,http://www.wikidata.org/entity/Q26402924,en,literal,Cliff Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9702,uri,http://www.wikidata.org/entity/Q26320031,en,literal,Bakers Vaults Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9703,uri,http://www.wikidata.org/entity/Q79684714,en,literal,Merriemeade Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9704,uri,http://www.wikidata.org/entity/Q80581644,en,literal,Bar 236,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9705,uri,http://www.wikidata.org/entity/Q26372310,en,literal,Elephant And Castle,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9706,uri,http://www.wikidata.org/entity/Q88915758,en,literal,The Swan,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9707,uri,http://www.wikidata.org/entity/Q16855513,en,literal,Oxitec,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q2306047, http://www.wikidata.org/entity/Q7108",literal,,literal,,literal,http://www.wikidata.org/entity/Q34217,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9708,uri,http://www.wikidata.org/entity/Q80585349,en,literal,Bar 1887,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9709,uri,http://www.wikidata.org/entity/Q99592152,en,literal,The Olive Mill,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9710,uri,http://www.wikidata.org/entity/Q83558907,en,literal,St Michael's Manor Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9711,uri,http://www.wikidata.org/entity/Q26617788,en,literal,Ye Champion Of Wales,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9712,uri,http://www.wikidata.org/entity/Q7718916,en,literal,The Boar,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-10-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9713,uri,http://www.wikidata.org/entity/Q99592465,en,literal,The Rose & Crown Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9714,uri,http://www.wikidata.org/entity/Q16994281,en,literal,The Hope,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9715,uri,http://www.wikidata.org/entity/Q16984453,en,literal,Black Horse,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9716,uri,http://www.wikidata.org/entity/Q26391933,en,literal,The Moon Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9717,uri,http://www.wikidata.org/entity/Q7720233,en,literal,The Brocket Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9718,uri,http://www.wikidata.org/entity/Q26653842,en,literal,The Golden Star Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9719,uri,http://www.wikidata.org/entity/Q80585308,en,literal,Toby Carvery Killay,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9720,uri,http://www.wikidata.org/entity/Q5101775,en,literal,Chiquito,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9721,uri,http://www.wikidata.org/entity/Q109038110,en,literal,Russell Press Ltd.,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q2085381,literal,,literal,,literal,http://www.wikidata.org/entity/Q41262,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-12-18T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9722,uri,http://www.wikidata.org/entity/Q26318820,en,literal,Ye Olde Beverlie Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9723,uri,http://www.wikidata.org/entity/Q26314922,en,literal,The Bewicke Arms Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9724,uri,http://www.wikidata.org/entity/Q865528,en,literal,University of Warwick,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9725,uri,http://www.wikidata.org/entity/Q503176,en,literal,Christie's,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q177923,literal,,literal,,literal,"http://www.wikidata.org/entity/Q84, http://www.wikidata.org/entity/Q60",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1766-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9726,uri,http://www.wikidata.org/entity/Q26425490,en,literal,The Cricketers Arms Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9727,uri,http://www.wikidata.org/entity/Q80476676,en,literal,The Twyford Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9728,uri,http://www.wikidata.org/entity/Q2647558,en,literal,All3Media,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q11396960,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9729,uri,http://www.wikidata.org/entity/Q80583827,en,literal,"Penrhys Inn, Penrhys",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9730,uri,http://www.wikidata.org/entity/Q26292716,en,literal,The Saracens Head Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9731,uri,http://www.wikidata.org/entity/Q88916115,en,literal,The Pennsylvanian,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9732,uri,http://www.wikidata.org/entity/Q26496516,en,literal,Royal Oak Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9733,uri,http://www.wikidata.org/entity/Q26421785,en,literal,The Swan,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9734,uri,http://www.wikidata.org/entity/Q26550134,en,literal,The Wheatsheaf Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9735,uri,http://www.wikidata.org/entity/Q99592474,en,literal,The Allerford,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9736,uri,http://www.wikidata.org/entity/Q26511140,en,literal,Red Lion Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9737,uri,http://www.wikidata.org/entity/Q80583586,en,literal,"Prince Llewelyn Inns, Aberffraw",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9738,uri,http://www.wikidata.org/entity/Q814309,en,literal,Beggars Group,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9739,uri,http://www.wikidata.org/entity/Q17744342,en,literal,Old Swan Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9740,uri,http://www.wikidata.org/entity/Q289704,en,literal,Old Mutual,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,"http://www.wikidata.org/entity/Q5465, http://www.wikidata.org/entity/Q84",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1845-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9741,uri,http://www.wikidata.org/entity/Q52512660,en,literal,Ecrebo,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q161491,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9742,uri,http://www.wikidata.org/entity/Q61890225,en,literal,Old Ball,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9743,uri,http://www.wikidata.org/entity/Q6658631,en,literal,Liverpool Women's NHS Foundation Trust,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16251481,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9744,uri,http://www.wikidata.org/entity/Q99593156,en,literal,37 Club,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9745,uri,http://www.wikidata.org/entity/Q3246464,en,literal,Currys,uri,http://www.wikidata.org/entity/Q27,literal,"http://www.wikidata.org/entity/Q126793, http://www.wikidata.org/entity/Q8148",literal,,literal,,literal,http://www.wikidata.org/entity/Q3532,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9746,uri,http://www.wikidata.org/entity/Q1333399,en,literal,University of Leicester,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q83065,literal,http://www.wikidata.org/entity/Q109496493,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2495,,,,,,,,,,,,,,,,wd:Q145
9747,uri,http://www.wikidata.org/entity/Q17036182,en,literal,Softcat,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q11661,literal,,literal,,literal,http://www.wikidata.org/entity/Q508998,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9748,uri,http://www.wikidata.org/entity/Q29502336,en,literal,The Parade,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9749,uri,http://www.wikidata.org/entity/Q16987251,en,literal,Interserve,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q161491,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9750,uri,http://www.wikidata.org/entity/Q4881063,en,literal,Beigel Bake,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9751,uri,http://www.wikidata.org/entity/Q5296370,en,literal,Donna Ida,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9752,uri,http://www.wikidata.org/entity/Q16997942,en,literal,The Mitre,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
