,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
242,uri,http://www.wikidata.org/entity/Q872140,en,literal,EVN Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q29585403, http://www.wikidata.org/entity/Q383973",literal,,literal,,literal,http://www.wikidata.org/entity/Q670009,literal,,,,,,,,,,,,,,,,,wd:Q40
243,uri,http://www.wikidata.org/entity/Q91200481,en,literal,bank99,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
244,uri,http://www.wikidata.org/entity/Q10373395,en,literal,Sony Music Entertainment Austria,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,de-at,literal,Sony Music Entertainment Austria GmbH,,,,,,,,,,wd:Q40
245,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,nl,literal,Omoda B.V.,,,,,,,,,,wd:Q40
246,uri,http://www.wikidata.org/entity/Q98582491,en,literal,Hotel Landhofmühle,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
247,uri,http://www.wikidata.org/entity/Q107588649,en,literal,AVITA Resort,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
248,uri,http://www.wikidata.org/entity/Q591359,en,literal,Steyr Arms,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q392933,literal,,literal,,literal,http://www.wikidata.org/entity/Q682115,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,150,de,literal,Steyr-Daimler-Puch,,,,,,,,,,wd:Q40
249,uri,http://www.wikidata.org/entity/Q873340,en,literal,Cineplexx Cinemas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
250,uri,http://www.wikidata.org/entity/Q1275183,en,literal,Innsbrucker Kommunalbetriebe,http://www.w3.org/2001/XMLSchema#dateTime,literal,1858-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1735,literal,,,,,,,,,,,,,,,,,wd:Q40
251,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,nl,literal,Omoda B.V.,,,,,,,,,,wd:Q40
252,uri,http://www.wikidata.org/entity/Q48194836,en,literal,Grausenburger,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
253,uri,http://www.wikidata.org/entity/Q900163,en,literal,Brauerei Egg,http://www.w3.org/2001/XMLSchema#dateTime,literal,1894-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q183358,literal,,,,,,,,,,,,,,,,,wd:Q40
254,uri,http://www.wikidata.org/entity/Q877571,en,literal,Blizzard Sport,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q768186,literal,,literal,,literal,http://www.wikidata.org/entity/Q257244,literal,,,,,,,,,,,,,,,,,wd:Q40
255,uri,http://www.wikidata.org/entity/Q28956333,en,literal,Drei Austria,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,de-at,literal,Hutchison Drei Austria GmbH,,,,,,,,,,wd:Q40
256,uri,http://www.wikidata.org/entity/Q57550022,en,literal,Pagro,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-08-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
257,uri,http://www.wikidata.org/entity/Q112015001,en,literal,Biergasthaus Schiffner,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
258,uri,http://www.wikidata.org/entity/Q1019662,en,literal,Böhlau Verlag,http://www.w3.org/2001/XMLSchema#dateTime,literal,1853-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1741, http://www.wikidata.org/entity/Q365",literal,,,,,,,,,,,,,,,,,wd:Q40
259,uri,http://www.wikidata.org/entity/Q114648859,en,literal,Bitmen Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-11-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
260,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,fr,literal,Omoda,,,,,,,,,,wd:Q40
261,uri,http://www.wikidata.org/entity/Q181697,en,literal,Raaberbahn,http://www.w3.org/2001/XMLSchema#dateTime,literal,1872-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q28,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q168648,literal,,,,,,,,,,,,,,,,,wd:Q40
262,uri,http://www.wikidata.org/entity/Q48196093,en,literal,Steinklammer,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
263,uri,http://www.wikidata.org/entity/Q43896299,en,literal,Pfizer Corporation Austria Gesellschaft mbH,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
264,uri,http://www.wikidata.org/entity/Q1763505,en,literal,Österreichische Post,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q177777,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
265,uri,http://www.wikidata.org/entity/Q60641676,en,literal,"Grand Tirolia Hotel Kitzbuhel, Curio Collection by Hilton",http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-12-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,en,literal,"Grand Tirolia Hotel Kitzbuhel, Curio Collection by Hilton",,,,,,,,,,wd:Q40
266,uri,http://www.wikidata.org/entity/Q83822,en,literal,Österreichische Bundesbahnen,http://www.w3.org/2001/XMLSchema#dateTime,literal,1919-11-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q29584720, http://www.wikidata.org/entity/Q3565868, http://www.wikidata.org/entity/Q2234623",literal,,literal,,literal,http://www.wikidata.org/entity/Q61355916,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,40265,,,,,,,,,,,,,wd:Q40
267,uri,http://www.wikidata.org/entity/Q1473279,en,literal,Turmöl,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
268,uri,http://www.wikidata.org/entity/Q55523880,en,literal,Martin Auer,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
269,uri,http://www.wikidata.org/entity/Q2568787,en,literal,Wien Energie,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q1341477,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
270,uri,http://www.wikidata.org/entity/Q2597123,en,literal,Wüstenrot-Gruppe,,,,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q29584334,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
271,uri,http://www.wikidata.org/entity/Q591359,en,literal,Steyr Arms,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-04-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q392933,literal,,literal,,literal,http://www.wikidata.org/entity/Q682115,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,150,de,literal,Steyr Arms GmbH,,,,,,,,,,wd:Q40
272,uri,http://www.wikidata.org/entity/Q1963643,en,literal,Nah & Frisch,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
273,uri,http://www.wikidata.org/entity/Q58327824,en,literal,Prinz Ferdinand,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
274,uri,http://www.wikidata.org/entity/Q537781,en,literal,Billa,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q666602,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,20000,,,,,,,,,,,,,wd:Q40
275,uri,http://www.wikidata.org/entity/Q62702348,en,literal,Bplus,,,,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
276,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,da,literal,Omoda,,,,,,,,,,wd:Q40
277,uri,http://www.wikidata.org/entity/Q1102069,en,literal,ClockStone,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1735,literal,,,,,,,,,,,,,,,,,wd:Q40
278,uri,http://www.wikidata.org/entity/Q668545,en,literal,Dorotheum,http://www.w3.org/2001/XMLSchema#dateTime,literal,1707-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q601401, http://www.wikidata.org/entity/Q177923",literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
279,uri,http://www.wikidata.org/entity/Q1827148,en,literal,Linz AG,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q1951366,literal,,literal,,literal,http://www.wikidata.org/entity/Q41329,literal,,,,,,,,,,,,,,,,,wd:Q40
280,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,nl,literal,Omoda B.V.,,,,,,,,,,wd:Q40
281,uri,http://www.wikidata.org/entity/Q1958759,en,literal,Müller,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-03-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q28,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q64990, http://www.wikidata.org/entity/Q3012, http://www.wikidata.org/entity/Q1741",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,33635,,,,,,,,,,,,,wd:Q40
282,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,de,literal,Omoda,,,,,,,,,,wd:Q40
283,uri,http://www.wikidata.org/entity/Q21582246,en,literal,Pinzgau Bräu,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
284,uri,http://www.wikidata.org/entity/Q1958759,en,literal,Müller,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-03-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q64990, http://www.wikidata.org/entity/Q3012, http://www.wikidata.org/entity/Q1741",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,33635,,,,,,,,,,,,,wd:Q40
285,uri,http://www.wikidata.org/entity/Q1958759,en,literal,Müller,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-03-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q64990, http://www.wikidata.org/entity/Q3012, http://www.wikidata.org/entity/Q1741",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,33635,,,,,,,,,,,,,wd:Q40
286,uri,http://www.wikidata.org/entity/Q30050167,en,literal,Hotel-Restaurant Stasta,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
287,uri,http://www.wikidata.org/entity/Q1587223,en,literal,Hartlauer,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
288,uri,http://www.wikidata.org/entity/Q70339467,en,literal,XXXLutz,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q178582,literal,,,,,,,,,,,,,,,,,wd:Q40
289,uri,http://www.wikidata.org/entity/Q695301,en,literal,Kleine Zeitung,http://www.w3.org/2001/XMLSchema#dateTime,literal,1904-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q13298,literal,,,,,,,,,,,,,,,,,wd:Q40
290,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,de,literal,Omoda,,,,,,,,,,wd:Q40
291,uri,http://www.wikidata.org/entity/Q1212798,en,literal,Die Furche,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
292,uri,http://www.wikidata.org/entity/Q111286607,en,literal,Fun Movies,,,,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q4373046,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
293,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,de,literal,Omoda,,,,,,,,,,wd:Q40
294,uri,http://www.wikidata.org/entity/Q12309283,en,literal,Eurospar,,,,uri,http://www.wikidata.org/entity/Q159,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
295,uri,http://www.wikidata.org/entity/Q117262,en,literal,Austro Control,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
296,uri,http://www.wikidata.org/entity/Q569779,en,literal,Universal Edition,http://www.w3.org/2001/XMLSchema#dateTime,literal,1901-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q1917775,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
297,uri,http://www.wikidata.org/entity/Q181697,en,literal,Raaberbahn,http://www.w3.org/2001/XMLSchema#dateTime,literal,1872-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q168648,literal,,,,,,,,,,,,,,,,,wd:Q40
298,uri,http://www.wikidata.org/entity/Q41171672,en,literal,ALDI Süd,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q215,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2899,literal,http://www.wikidata.org/entity/Q125054,,,,,,,,,,,,,,,,wd:Q40
299,uri,http://www.wikidata.org/entity/Q15815751,en,literal,Hofer KG,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q664111,literal,,,,,,,,,,,,,,,,,wd:Q40
300,uri,http://www.wikidata.org/entity/Q1341214,en,literal,Energie Steiermark,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,,literal,,literal,http://www.wikidata.org/entity/Q13298,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1672,,,,,,,,,,,,,wd:Q40
301,uri,http://www.wikidata.org/entity/Q668849,en,literal,Wiener Linien,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,8560,,,,,,,,,,,,,wd:Q40
302,uri,http://www.wikidata.org/entity/Q2307139,en,literal,Sparda-Bank Austria,http://www.w3.org/2001/XMLSchema#dateTime,literal,1938-08-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41329,literal,,,,,,,,,,,,,,,,,wd:Q40
303,uri,http://www.wikidata.org/entity/Q1958759,en,literal,Müller,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-03-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q39,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q64990, http://www.wikidata.org/entity/Q3012, http://www.wikidata.org/entity/Q1741",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,33635,,,,,,,,,,,,,wd:Q40
304,uri,http://www.wikidata.org/entity/Q20823552,en,literal,Karina Verlag,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
305,uri,http://www.wikidata.org/entity/Q48196442,en,literal,Weindorfer,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
306,uri,http://www.wikidata.org/entity/Q111203292,en,literal,tarife.at,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-07-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,http://www.wikidata.org/entity/Q111203570,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
307,uri,http://www.wikidata.org/entity/Q1555572,en,literal,Steiermärkische Sparkasse,http://www.w3.org/2001/XMLSchema#dateTime,literal,1825-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q13298,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2380,,,,,,,,,,,,,wd:Q40
308,uri,http://www.wikidata.org/entity/Q56696412,en,literal,Laxenburgerhof,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
309,uri,http://www.wikidata.org/entity/Q1025605,en,literal,Cafe Gerstner,http://www.w3.org/2001/XMLSchema#dateTime,literal,1847-04-24T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
310,uri,http://www.wikidata.org/entity/Q93380565,en,literal,BMD,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
311,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,nl,literal,Omoda B.V.,,,,,,,,,,wd:Q40
312,uri,http://www.wikidata.org/entity/Q557116,en,literal,Ankerbrot,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q107601756, http://www.wikidata.org/entity/Q29584437",literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
313,uri,http://www.wikidata.org/entity/Q1958759,en,literal,Müller,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-03-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q64990, http://www.wikidata.org/entity/Q3012, http://www.wikidata.org/entity/Q1741",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,33635,,,,,,,,,,,,,wd:Q40
314,uri,http://www.wikidata.org/entity/Q56388481,en,literal,Mömax,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q178582,literal,,,,,,,,,,,,,,,,,wd:Q40
315,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,de,literal,Omoda,,,,,,,,,,wd:Q40
316,uri,http://www.wikidata.org/entity/Q55524814,en,literal,Maximarkt,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q41329,literal,,,,,,,,,,,,,,,,,wd:Q40
317,uri,http://www.wikidata.org/entity/Q15820339,en,literal,Interspar,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q34713,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,8900,,,,,,,,,,,,,wd:Q40
318,uri,http://www.wikidata.org/entity/Q22569868,en,literal,Hans im Glück,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q1432426, http://www.wikidata.org/entity/Q171947",literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1200,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,43600000,,,,,,,wd:Q40
319,uri,http://www.wikidata.org/entity/Q74356398,en,literal,Der Mann,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
320,uri,http://www.wikidata.org/entity/Q266280,en,literal,WESTbahn,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,200,,,,,,,,,,,,,wd:Q40
321,uri,http://www.wikidata.org/entity/Q60998709,en,literal,Inigo,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
322,uri,http://www.wikidata.org/entity/Q1457468,en,literal,THQ Nordic,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,84,,,,,,,,,,,,,wd:Q40
