,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,country
13142,en,literal,Cadence13,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q56611639,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
13143,en,literal,Wetpaint,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
13144,en,literal,Christie's,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q177923,literal,,literal,,literal,"http://www.wikidata.org/entity/Q60, http://www.wikidata.org/entity/Q84",literal,,wd:Q30
13145,en,literal,Other Press,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
13146,en,literal,B & E Vineyard & Winery,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13147,en,literal,WYDO,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13148,en,literal,Marqui Management,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q179295,literal,,wd:Q30
13149,en,literal,Avis Budget Group,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q291240,literal,,literal,,literal,http://www.wikidata.org/entity/Q532344,literal,,wd:Q30
13150,en,literal,RentALL Affairs,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1132639,literal,,wd:Q30
13151,en,literal,A.C. Moore,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1086827,literal,,wd:Q30
13152,en,literal,WCKT,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13153,en,literal,"Fight the New Drug, Inc.",uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q23337,literal,,wd:Q30
13154,en,literal,WDCE,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13155,en,literal,Frontier Airlines,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16554,literal,,wd:Q30
13156,en,literal,Storm Reply,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q1149029, http://www.wikidata.org/entity/Q11661",literal,,literal,,literal,http://www.wikidata.org/entity/Q495,literal,,wd:Q30
13157,en,literal,KRGV-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13158,en,literal,Platinum Equity,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q476115,literal,,literal,,literal,http://www.wikidata.org/entity/Q127856,literal,,wd:Q30
13159,en,literal,Taco Time,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49221,literal,,wd:Q30
13160,en,literal,KHHK,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13161,en,literal,Starrlight Books,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13162,en,literal,Momofuku,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1495452,literal,,literal,,literal,,literal,,wd:Q30
13163,en,literal,Marc's,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q538688,literal,,wd:Q30
13164,en,literal,KDNK,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13165,en,literal,Lee's Sandwiches,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,http://www.wikidata.org/entity/Q16553,literal,,wd:Q30
13166,en,literal,Euro Café,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q226045,literal,,wd:Q30
13167,en,literal,Midcontinent Independent System Operator,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q7309246,literal,,literal,,literal,http://www.wikidata.org/entity/Q537853,literal,,wd:Q30
13168,en,literal,Amigo Supermarkets,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q41211,literal,,wd:Q30
13169,en,literal,Sleep Outfitters,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49241,literal,,wd:Q30
13170,en,literal,Massage Heights,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q975,literal,,wd:Q30
13171,en,literal,American Society for Pharmacology and Experimental Therapeutics,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q584451,literal,,wd:Q30
13172,en,literal,Rug Source,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13173,en,literal,KISS-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13174,en,literal,WMSL,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13175,en,literal,Super Liga Americana de Rugby,uri,http://www.wikidata.org/entity/Q733,literal,,literal,,literal,,literal,,literal,,wd:Q30
13176,en,literal,GSBS Architects,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q12271,literal,,literal,,literal,http://www.wikidata.org/entity/Q23337,literal,,wd:Q30
13177,en,literal,FX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q7191007, http://www.wikidata.org/entity/Q60",literal,,wd:Q30
13178,en,literal,OnPoint Community Credit Union,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13179,en,literal,Homie,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1660132,literal,,literal,,literal,http://www.wikidata.org/entity/Q23337,literal,,wd:Q30
13180,en,literal,Pottery Barn,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
13181,en,literal,Sightline Media Group,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1374864,literal,,wd:Q30
13182,en,literal,WICH,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13183,en,literal,Back to the Roots,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q17042,literal,,wd:Q30
13184,en,literal,WWRD-LP,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13185,en,literal,WHNT-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q79860,literal,,wd:Q30
13186,en,literal,WEDQ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49255,literal,,wd:Q30
13187,en,literal,Jacob & Co,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q161439,literal,,literal,,literal,http://www.wikidata.org/entity/Q1384,literal,,wd:Q30
13188,en,literal,Tijuana Flats,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q171141,literal,,literal,,literal,,literal,,wd:Q30
13189,en,literal,Mycological Society of America,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13190,en,literal,Delek US,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q3096621,literal,,wd:Q30
13191,en,literal,CNN International,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2798738, http://www.wikidata.org/entity/Q8646, http://www.wikidata.org/entity/Q1519, http://www.wikidata.org/entity/Q1156, http://www.wikidata.org/entity/Q84",literal,,wd:Q30
13192,en,literal,The Sardine Factory,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13193,en,literal,WKNR,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13194,en,literal,University of Wisconsin Law School,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q838330,wd:Q30
13195,en,literal,MAACO,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16565,literal,,wd:Q30
13196,en,literal,Front Row Motorsports,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13197,en,literal,i24NEWS,uri,http://www.wikidata.org/entity/Q801,literal,http://www.wikidata.org/entity/Q11030,literal,http://www.wikidata.org/entity/Q3082719,literal,,literal,http://www.wikidata.org/entity/Q33935,literal,,wd:Q30
13198,en,literal,Hush Puppies,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1590880,literal,,wd:Q30
13199,en,literal,The Cellular Connection,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13200,en,literal,WELI,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13201,en,literal,Arizona State University,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,http://www.wikidata.org/entity/Q6832387,literal,http://www.wikidata.org/entity/Q51685,literal,,wd:Q30
13202,en,literal,Station House Cafe,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13203,en,literal,Goldfish Swim School,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q990271,literal,,wd:Q30
13204,en,literal,New Seasons Market,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q6106,literal,,wd:Q30
13205,en,literal,KUAT-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13206,en,literal,WFNZ-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13207,en,literal,Otto Pizza,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13208,en,literal,Center Stage Theatre Kalamazoo,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q167155,literal,,wd:Q30
13209,en,literal,Singularity University,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q486860,literal,,wd:Q30
13210,en,literal,University of Northern Iowa,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13211,en,literal,ASRC Federal,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1375280,literal,,wd:Q30
13212,en,literal,Iocaine Studios,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49219,literal,,wd:Q30
13213,en,literal,Zoic Studios,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q99,literal,,wd:Q30
13214,en,literal,"NGINX, Inc.",uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
13215,en,literal,Church's Chicken,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,http://www.wikidata.org/entity/Q914884,literal,,wd:Q30
13216,en,literal,KKHQ-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13217,en,literal,American Society of Mechanical Engineers,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
13218,en,literal,Alfred Music Publishing,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
13219,en,literal,Ferrara Bakery and Cafe,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13220,en,literal,"Grand Rounds, Inc.",uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
13221,en,literal,Opera Memphis,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16563,literal,,wd:Q30
13222,en,literal,KTGL,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13223,en,literal,EPAM Systems,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q880371, http://www.wikidata.org/entity/Q268626, http://www.wikidata.org/entity/Q61515, http://www.wikidata.org/entity/Q7397",literal,,literal,,literal,"http://www.wikidata.org/entity/Q1185886, http://www.wikidata.org/entity/Q1400",literal,,wd:Q30
13224,en,literal,Tradesy,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q281077,literal,,literal,,literal,http://www.wikidata.org/entity/Q47164,literal,,wd:Q30
13225,en,literal,American Astronomical Society,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q61,literal,,wd:Q30
13226,en,literal,Disney D23,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,http://www.wikidata.org/entity/Q39561,literal,,wd:Q30
13227,en,literal,Berkot's Super Foods,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13228,en,literal,Katz's Delicatessen,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13229,en,literal,Motorola Solutions,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q25245117,literal,http://www.wikidata.org/entity/Q5605358,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13230,en,literal,KQWB-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13231,en,literal,Knack Productions,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q232655,literal,,wd:Q30
13232,en,literal,Cell Phone Repair,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13233,en,literal,WIBW-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41057,literal,,wd:Q30
13234,en,literal,WGAU,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13235,en,literal,Renewable Energy Group,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q48767813,literal,,literal,,literal,http://www.wikidata.org/entity/Q470273,literal,,wd:Q30
13236,en,literal,Enveda Biosciences,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1418791, http://www.wikidata.org/entity/Q901227, http://www.wikidata.org/entity/Q507443, http://www.wikidata.org/entity/Q11660, http://www.wikidata.org/entity/Q7108, http://www.wikidata.org/entity/Q2539",literal,http://www.wikidata.org/entity/Q94507681,literal,,literal,http://www.wikidata.org/entity/Q192517,literal,,wd:Q30
13237,en,literal,Adams Publishing Group,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11032,literal,,literal,,literal,http://www.wikidata.org/entity/Q1002631,literal,,wd:Q30
13238,en,literal,AXS TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16554,literal,,wd:Q30
13239,en,literal,5-Second Films,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13240,en,literal,KKXX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13241,en,literal,Connecticut Public Radio,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13242,en,literal,Potawatomi Hotel & Casino,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13243,en,literal,WGVU-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q184587,literal,,wd:Q30
13244,en,literal,"Fandom, Inc.",uri,http://www.wikidata.org/entity/Q30,literal,,literal,http://www.wikidata.org/entity/Q51808385,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
13245,en,literal,WSBT-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13246,en,literal,"Amigo Mobility International, Inc.",uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2230206,literal,,wd:Q30
13247,en,literal,KQCH,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13248,en,literal,Trumpia,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1109680,literal,,literal,,literal,http://www.wikidata.org/entity/Q49247,literal,,wd:Q30
13249,en,literal,WFFG-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13250,en,literal,Illumina,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q7108,literal,,literal,,literal,http://www.wikidata.org/entity/Q16552,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13251,en,literal,Wienerschnitzel,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49219,literal,,wd:Q30
13252,en,literal,Galaxy Press,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
13253,en,literal,Hawaii Public Radio,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18094,literal,,wd:Q30
13254,en,literal,KMYX-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13255,en,literal,Sharedeasy,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13256,en,literal,Atlas Entertainment,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q932586,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
13257,en,literal,WNNE,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13258,en,literal,WHOM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13259,en,literal,American Irish Historical Society,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
13260,en,literal,WPTF,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13261,en,literal,Cartoon Network,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,"http://www.wikidata.org/entity/Q39561, http://www.wikidata.org/entity/Q23556, http://www.wikidata.org/entity/Q60",literal,,wd:Q30
13262,en,literal,KXEW,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13263,en,literal,WKZY,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13264,en,literal,EnterpriseDB,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q7397,literal,,literal,,literal,http://www.wikidata.org/entity/Q665011,literal,,wd:Q30
13265,en,literal,Energy Capital Partners,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q11693783, http://www.wikidata.org/entity/Q4116742, http://www.wikidata.org/entity/Q1962383, http://www.wikidata.org/entity/Q1076056, http://www.wikidata.org/entity/Q795757, http://www.wikidata.org/entity/Q476115, http://www.wikidata.org/entity/Q12705",literal,,literal,,literal,http://www.wikidata.org/entity/Q1000642,literal,,wd:Q30
13266,en,literal,Harvest Fare,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q5092,literal,,wd:Q30
13267,en,literal,Anthropologie,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1345,literal,,wd:Q30
13268,en,literal,Amici's East Coast Pizzeria,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q171141,literal,,literal,,literal,http://www.wikidata.org/entity/Q169943,literal,,wd:Q30
13269,en,literal,Freshplanet,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
13270,en,literal,American Association of Physics Teachers,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13271,en,literal,Valley Regional Transit,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13272,en,literal,KVOS-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q430267,literal,,wd:Q30
13273,en,literal,WCLV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13274,en,literal,Kaplan Kirsch & Rockwell,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16554,literal,,wd:Q30
13275,en,literal,Yojoyco,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,wd:Q30
13276,en,literal,Clorox,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q5135151,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13277,en,literal,Hattie B's Hot Chicken,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q104714944,literal,,literal,,literal,http://www.wikidata.org/entity/Q23197,literal,,wd:Q30
13278,en,literal,The Bank of New York Mellon,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q806718,literal,http://www.wikidata.org/entity/Q18386868,literal,,literal,http://www.wikidata.org/entity/Q60,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13279,en,literal,Persian Broadcasting Company,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
13280,en,literal,The Varsity,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q23556,literal,,wd:Q30
13281,en,literal,Kentucky Opera,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43668,literal,,wd:Q30
13282,en,literal,Pappy & Harriet's,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13283,en,literal,WJAN-CD,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8652,literal,,wd:Q30
13284,en,literal,WAMH,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13285,en,literal,WLTV-DT,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8652,literal,,wd:Q30
13286,en,literal,Zaharakos,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13287,en,literal,WRSE,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13288,en,literal,Tibby's New Orleans Kitchen,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13289,en,literal,"Total Transportation Services, Inc",uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q7590,literal,,literal,,literal,http://www.wikidata.org/entity/Q7290948,literal,,wd:Q30
13290,en,literal,B Street Theatre,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18013,literal,,wd:Q30
13291,en,literal,TrapWire,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1370,literal,,wd:Q30
13292,en,literal,Cumberland Farms,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q988568,literal,,wd:Q30
13293,en,literal,The Ravenous Pig,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13294,en,literal,KMTR,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13295,en,literal,WUBT,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13296,en,literal,WYIN,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q184116,literal,,wd:Q30
13297,en,literal,ArenaNet,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q214164,literal,,wd:Q30
13298,en,literal,"Digital Storm Online, Inc.",uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3966,literal,,literal,,literal,http://www.wikidata.org/entity/Q99,literal,,wd:Q30
13299,en,literal,WSFX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13300,en,literal,KAKW-DT,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13301,en,literal,WTOG,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49236,literal,,wd:Q30
13302,en,literal,KQRC-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13303,en,literal,First Commonwealth Bank,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q22687,literal,,literal,,literal,http://www.wikidata.org/entity/Q1184769,literal,,wd:Q30
13304,en,literal,Republic Airways Holdings,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q7590,literal,,literal,,literal,http://www.wikidata.org/entity/Q6346,literal,,wd:Q30
13305,en,literal,Twin Elephant Brewing,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
