Unnamed: 0,id,name,start_date
5286,5082179236.0,Beian Shangdian New Energy Co Ltd,21/08/2019
5287,5084460491.0,Huailai Smart Cloud Port Technology Co Ltd,22/08/2019
5289,5071484976.0,Contents Zium Co Ltd,02/09/2019
5290,5083461882.0,EVANESS Inc,02/09/2019
5291,5083781047.0,Chongqing Zhefu Technology Co Ltd,04/09/2019
5292,5083501378.0,Sky Fund I Irish Ltd,06/09/2019
5293,5084072334.0,BlackBuck Poland Sp z o o,06/09/2019
5295,5035930215.0,Zhejiang Guangsha Cultural Industry Development Co Ltd,16/09/2019
5296,5071484365.0,Sk No 5 Special Purpose Acquisition Co Ltd,19/09/2019
5297,5082481867.0,MISA,20/09/2019
5298,5083304173.0,Maanshan Yufeng Equity Investment Partners LP,29/09/2019
5299,5082446432.0,Pont des Tech,01/10/2019
5300,5083538331.0,K&G HOLDINGS Co Ltd,01/10/2019
5301,5083815649.0,Arkhangelskii Vodoroslevyi Kombinat OOO,01/10/2019
5302,5083633068.0,Hainan Hongrun Tianyuan Gene Biotechnology Co Ltd,18/10/2019
5303,5073644756.0,Bluecorp Capital Corp,18/10/2019
5304,5082511448.0,Zhongqi Lvfeng Lechu Clean Energy (Tianmen) Co Ltd,22/10/2019
5305,5071526897.0,Hana Financial Fifteenth Special Purpose Acquisition Co Ltd,24/10/2019
5306,5082499896.0,Hunan Tianqin Animal Husbandry Development Co Ltd,25/10/2019
5307,5083461437.0,ENERGU GmbH,31/10/2019
5308,5071543030.0,AniCast RM Inc,01/11/2019
5309,5081466373.0,Shandong Shida Fuhua New Material Technology Co Ltd,06/11/2019
5310,5083167203.0,Beijing International Exhibition Center Co Ltd,06/11/2019
5311,5071544170.0,KB No 20 Special Purpose Acquisition Co,08/11/2019
5312,5082497880.0,ZOSTEC Inc,12/11/2019
5313,5084019048.0,ALJOY Inc,12/11/2019
5314,5072806538.0,Lester Castetech,13/11/2019
5315,5073958776.0,Arioso Systems GmbH,14/11/2019
5316,5083689503.0,Shanghai Jin Jiang Liancai Supply Chain Co Ltd,14/11/2019
5317,5071539477.0,Broadmark Realty Capital Inc,14/11/2019
5318,5082499877.0,Hunan Tianhan Animal Husbandry Development Co Ltd,18/11/2019
5319,5083758461.0,Rma Holding Sa,19/11/2019
5320,5083347964.0,Shanghai Xiaoheman Information Technology Co Ltd,20/11/2019
5321,5083619294.0,VESP Technology Co Ltd,20/11/2019
5322,5083826025.0,Additive Instruments Ltd,20/11/2019
5323,5083698591.0,Jiangsu Aoyang New Material Technology Co Ltd,21/11/2019
5324,5071564929.0,Shinyoung Happytomorrow No 6 Special Purpose Acquisition Co,22/11/2019
5325,4296609700.0,Aarti Pharmalabs Ltd,22/11/2019
5326,5078524623.0,Franchise Global Health Inc,25/11/2019
5327,5081404414.0,Papillon Inc,03/12/2019
5328,5079700295.0,Hong Kong New Tourism Corp Ltd,12/12/2019
5329,5083821096.0,pTAG Sp z o o,14/12/2019
5330,5072803196.0,Hangzhou Shengai Zhexin Enterprise Management LP,16/12/2019
5331,5080077483.0,Liaoning Clean Energy Group Co Ltd,20/12/2019
5332,5083167066.0,Kaliningradskaia Klinika Boli OOO,23/12/2019
5333,5084235617.0,Shenzhen Liantai Industrial Development Co Ltd,25/12/2019
5334,5083728419.0,Jiangxi Tourism Group Culture And Tourism Technology Co Ltd,30/12/2019
5335,5082499882.0,Chenzhou Xiasitian Agricultural Technology Co Ltd,31/12/2019
5336,5082483516.0,Human Link Consulting Pty Ltd,01/01/2020
5337,5081138222.0,Realbase Pty Ltd,01/01/2020
5338,5079228007.0,Precision Healing Inc,01/01/2020
5339,5082910060.0,Genuine Marketing Group Inc,01/01/2020
5340,5074549965.0,Yamana Gold Inc,01/01/2020
5341,5039593875.0,PORREAL GmbH,01/01/2020
5342,5082159176.0,Northstar Gaming (Ontario) Inc,01/01/2020
5343,5074234564.0,Great Bear Royalties Corp,01/01/2020
5344,5000647638.0,Integrated Financial Holdings Inc,01/01/2020
5345,5079226969.0,Enalare Therapeutics Inc,01/01/2020
5346,5083430547.0,RavenVolt Inc,01/01/2020
5347,5083432142.0,Co-Lab Pantry Pty Ltd,01/01/2020
5348,5083399372.0,KetaMD Inc,01/01/2020
5349,5083455155.0,St. Peters Spirits,01/01/2020
5350,5083478346.0,Gigabox No 4 Ltd,01/01/2020
5351,5076089290.0,The Strategy Organization LLC,01/01/2020
5352,5083485837.0,Solarfuture AB,01/01/2020
5353,5083496887.0,Valley Oaks Medical Group,01/01/2020
5354,5083513084.0,Crocca Srl,01/01/2020
5356,5079244025.0,Mobix Labs Inc,01/01/2020
5357,5083641844.0,Toxhub Srl,01/01/2020
5358,5076695093.0,Yun Shui Technology Co Ltd,01/01/2020
5359,5080368851.0,Roqqett Ltd,01/01/2020
5361,5083347943.0,MHB Optimum Zrt,01/01/2020
5363,5080145558.0,Appetito Technologies Inc,01/01/2020
5364,5081136004.0,Tailwind Energy Investments Ltd,01/01/2020
5365,5082056290.0,GammaRey Inc,01/01/2020
5366,5083699929.0,Sono Industries Co Ltd,01/01/2020
5367,5083700559.0,Media Pulse Insights & Technology Inc,01/01/2020
5368,5083786665.0,Prodevs,01/01/2020
5369,5083814374.0,Precon Health Inc,01/01/2020
5370,5083831384.0,We R-Eticsoul Srl,01/01/2020
5371,5083861659.0,Prime Packaging Co Ltd,01/01/2020
5372,5076370709.0,Millennial Precious Metals Corp,01/01/2020
5373,5084190816.0,Nixka SAS,01/01/2020
5374,5081505177.0,Qingdao Jiju Electromechanical Co Ltd,07/01/2020
5375,5083808358.0,ADAM TECHNOLOGIES Inc,07/01/2020
5376,5083153349.0,Kangyue Technology (Shandong) Co Ltd,15/01/2020
5377,5083460654.0,LSS3 Pekan Sdn Bhd,17/01/2020
5378,5082484565.0,Zhongqi Lechu Clean Energy (Tianmen) Co Ltd,20/01/2020
5379,5083470346.0,Arrow Bright,23/01/2020
5380,5083361379.0,Neksters Onlain OOO,29/01/2020
5381,5083680832.0,Fengxin Times New Energy Materials Co Ltd,29/01/2020
5382,5071510447.0,Seatrust Mortgage Co,01/02/2020
5383,5083808352.0,e2e Inc,05/02/2020
5384,5082482054.0,Aequalis Inc,07/02/2020
5385,5084164941.0,Aspirant Group SPC 6 Inc,07/02/2020
5386,5083485102.0,EC20 Ltd,10/02/2020
5387,5081081891.0,Vara Technologies Pte Ltd,13/02/2020
5388,5083760921.0,Lookey Co Ltd,13/02/2020
5389,5083780882.0,Hangzhou Hangkai Lvxing Environment Co Ltd,27/02/2020
5390,5081144936.0,Hangzhou Gaoguang Real Estate Co Ltd,28/02/2020
5391,5083950374.0,Cine Holdings,28/02/2020
5392,5083723637.0,BULLBASE Inc.,01/03/2020
5393,5079178286.0,Lino Biotech AG,01/03/2020
5394,5083397076.0,Huizhou Gaoshengda Zhixian Technology Co Ltd,03/03/2020
5395,5083686152.0,Guangzhou Jinnong Modern Agriculture Co Ltd,03/03/2020
5396,5082510446.0,Actor Inc,04/03/2020
5397,5083398185.0,Jiangxi Weike New Material Technology Co Ltd,04/03/2020
5398,5083422932.0,Popkorn Buks OOO,23/03/2020
5399,5083830950.0,Weifang Huixiang Meijia Internet Technology Co Ltd,24/03/2020
5400,5083147534.0,Struct Inc,01/04/2020
5401,5081485454.0,U-Line Korea Co Ltd,03/04/2020
5402,5078353182.0,Shanghai Lvtai Real Estate Co Ltd,08/04/2020
5403,5082499902.0,Mingxin Mengnuoka (Zhejiang) New Materials Co Ltd,09/04/2020
5404,5083652437.0,Shenzhen Dr Peng Cloud Technology Co Ltd,10/04/2020
5405,5083439348.0,Jiangsu Changbeichen Machinery Co Ltd,17/04/2020
5406,5082506728.0,Zhuhai Songcheng Performing Arts Kingdom Co Ltd,23/04/2020
5407,5076076847.0,SOC.OS Cyber Security Ltd,23/04/2020
5408,5083779299.0,XERO Inc,23/04/2020
5409,5083864483.0,Shaoxing Changrun Chemical Co Ltd,23/04/2020
5410,5083609785.0,Life Energy,24/04/2020
5411,5083680658.0,Hanshan Hanshiwei Food Co Ltd,27/04/2020
5413,5083609757.0,Sinosteel Nanjing Environmental Engineering Technology Research Institute Co Ltd,06/05/2020
5414,5083458673.0,and Graph,07/05/2020
5415,5080050981.0,Hi55 Ventures Ltd,07/05/2020
5416,5080022413.0,Truescale Venture Capital LLP,08/05/2020
5418,5083698653.0,Huayucheng (Shenzhen) Property Management Co Ltd,11/05/2020
5419,5081469124.0,Khetri-Narela Transmission Ltd,15/05/2020
5420,5082499899.0,Longshan Tianhan Animal Husbandry Development Co Ltd,22/05/2020
5421,5082541634.0,CCCC Huachuang (Shaoxing) Real Estate Co Ltd,22/05/2020
5422,5083864850.0,Dainana Nihon Solar Denryoku LLC,22/05/2020
5423,5083153926.0,Keegan No.2 Pet Ltd,28/05/2020
5424,5083164034.0,Forky No.2 Co Ltd,28/05/2020
5426,5074625686.0,Thriveni Lloyds Mining Pvt Ltd,28/05/2020
5427,5083164031.0,Forky No.1 Co Ltd,29/05/2020
5428,5083503935.0,Chapter A/S,29/05/2020
5429,5083384235.0,Serendipity In Research & Innovations,01/06/2020
5430,5083390714.0,Virtual Restaurant Co Ltd,01/06/2020
5431,5081171170.0,K.K. Fan Style HD,01/06/2020
5432,5083733000.0,Godo Kaisha Peace You,02/06/2020
5433,5083149316.0,Jablite Group Ltd,03/06/2020
5434,5080701121.0,Neohealthhub Ltd,04/06/2020
5435,5081469749.0,Rajgarh Transmission Ltd,06/06/2020
5436,5080832046.0,Boom Battle Bar Cardiff Ltd,13/06/2020
5437,5082479533.0,Quantum Hi-Tech (Guangdong) Biological Co Ltd,29/06/2020
5438,5083557246.0,Shanghai Fuzidao Enterprise Management Co Ltd,30/06/2020
5439,5080035110.0,2Prove AB,01/07/2020
5440,5084038296.0,Invescore Financial Group Pte Ltd,01/07/2020
5441,5082789916.0,Herbrand Properties Ltd,06/07/2020
5442,5083779221.0,Lxtg Management Consulting Unipessoal Lda,09/07/2020
5443,5083698599.0,Suzhou Handewan Electronic Control Braking System Co. Ltd,13/07/2020
5445,5083386034.0,Alter OOO,14/07/2020
5446,5083377193.0,Hangzhou Zhongji Architectural Decoration Engineering Co Ltd,15/07/2020
5447,5083752512.0,Hunan Fuxiangtai Enterprise Management Partnership LP,17/07/2020
5448,5081505433.0,Hainan Lvtou Duty Free Products Co Ltd,21/07/2020
5449,5079238625.0,CAVU Energy Metals Corp,22/07/2020
5450,5037618321.0,Volta Inc,24/07/2020
5451,5083449044.0,Rugao Dingsheng Telecommunications Co Ltd,27/07/2020
5452,5082499889.0,Hengdong Xinbang Animal Husbandry Development Co Ltd,28/07/2020
5453,5083689616.0,Shanghai Leyi Elderly Care Service Co Ltd,28/07/2020
5454,5082511516.0,Xishui Lvqingyuan Solar Energy Technology Co Ltd,05/08/2020
5455,5083694236.0,Bolt Medical,07/08/2020
5456,5082461358.0,Mighty Earn Ltd,12/08/2020
5457,5082439719.0,Centenario Gold Corp,17/08/2020
5458,5084160873.0,ORG-Market OOO,17/08/2020
5459,5081171560.0,Collfield Investments Sp z o o,19/08/2020
5460,5076693031.0,Home REIT PLC,19/08/2020
5461,5080036539.0,Moolec Science Ltd,21/08/2020
5462,5082523344.0,Yunshui Technology Co Ltd,26/08/2020
5464,5083478185.0,Zhongdian (Wuhan) Digital Economy Industrial Park Development Co Ltd,31/08/2020
5465,5083435339.0,TS Cellmedi Co Ltd,01/09/2020
5466,5077895270.0,Archaea Energy Inc,01/09/2020
5467,5083656306.0,AbHeri,01/09/2020
5468,5082498093.0,Huangmei Zoyang New Energy Power Generation Co Ltd,01/09/2020
5469,5083950874.0,Bluemacaw Asset Management Ltda,01/09/2020
5470,5080516890.0,The Pyure Co Inc,02/09/2020
5471,5083694576.0,Konrad Business sro,04/09/2020
5472,5042237491.0,Oktawave SA,08/09/2020
5473,5082704021.0,Blufu Water (Xinmin) Co Ltd,08/09/2020
5474,5076940733.0,Shinhan 7th Special Purpose Acquisition Co,08/09/2020
5475,5083360750.0,Shaoxing Shinsun Hongxing Real Estate Development Co Ltd,09/09/2020
5476,5083395299.0,Resort Worx,11/09/2020
5477,5083766050.0,Qingdao Leishen E-Sports Co Ltd,11/09/2020
5478,5083503659.0,Stella Healthcare Holdings Sdn Bhd,14/09/2020
5479,5083661949.0,Shandong Ji'an Industry Development Co Ltd,18/09/2020
5480,5079914526.0,GX Acquisition Corp II,24/09/2020
5481,5083680706.0,Nongfa Animal Husbandry Xishui Co. Ltd,27/09/2020
5482,5077911448.0,Yuanta 7 Special Purpose Acquistion Co Ltd,28/09/2020
5483,5077911449.0,Yuanta 8 Special Purpose Acquisition Co Ltd,28/09/2020
5484,5083680699.0,Yunmeng Nongxu Animal Husbandry Co. Ltd,28/09/2020
5485,5074639813.0,ipet Holdings Inc,01/10/2020
5486,5082032772.0,Bonitas Group Holdings Ltd,06/10/2020
5487,5081160072.0,ModeX Therapeutics Inc,08/10/2020
5488,5083700657.0,Guang'an Qianfeng Sangong Water Co Ltd,09/10/2020
5489,5083355058.0,Shanghai Nenghang Electromechanical Development Co Ltd,16/10/2020
5490,5083385735.0,Chengdu Daosen Drilling & Production Equipment Co Ltd,16/10/2020
5491,5080515327.0,Goodcore Spintex Pvt Ltd,21/10/2020
5492,5083456161.0,Hope Energy Inc,22/10/2020
5493,5083374499.0,Solarfarm Brzezinka Sp z o o,26/10/2020
5494,5083161864.0,Sichuan Qutang Construction Engineering Co Ltd,03/11/2020
5495,5083168127.0,Guangdong Chenyi Construction Engineering Co Ltd,03/11/2020
5496,4295899516.0,Diversey Holdings Ltd,03/11/2020
5497,5079227162.0,PEACS Inc,04/11/2020
5498,5079243069.0,Pro Music Rights Inc,04/11/2020
5499,5083715726.0,Shenzhen Ronghua Land Investment Co Ltd,06/11/2020
5500,5082537534.0,FC Humber United Ltd,10/11/2020
5501,5083655387.0,Lorex Technology UK Ltd,10/11/2020
5502,5080200748.0,Wuhan Tus Ecological Environmental Protection Technology Co Ltd,11/11/2020
5504,5083811944.0,Jiangsu Moandi Technology Co Ltd,13/11/2020
5505,5083650314.0,Xinyu Jinyu Enterprise Management Co Ltd,13/11/2020
5506,5080028182.0,Sayward Capital Corp,17/11/2020
5507,5083151274.0,DVRP OOO,19/11/2020
5508,5082227329.0,Hebei Jianhao Photovoltaic Technology Co Ltd,19/11/2020
5509,5083346039.0,Sichuan Ruilaisi Precision Machinery Co Ltd,26/11/2020
5510,5083505206.0,Henan Yuexiu Lanwei Expressway Co Ltd,27/11/2020
5511,5083676225.0,Alima Project Plus SL,27/11/2020
5512,5082095488.0,Casley Consulting Inc,01/12/2020
5513,5083455584.0,Rusel Multiventures Pvt Ltd,09/12/2020
5514,5083817509.0,Deluxe Mission Sdn Bhd,09/12/2020
5515,5084027487.0,Shanghai Xinji Machine Tool Co Ltd,11/12/2020
5516,5083345045.0,Oncodesign Precision Medicine SASU,15/12/2020
5518,5083344078.0,Pryvate Technologies Ltd,16/12/2020
5519,5083413045.0,Shanghai Hongyun Logistics Co Ltd,18/12/2020
5520,5083128999.0,Shanghai Fuhong Biomedical Co Ltd,22/12/2020
5521,5083413051.0,Jiangxi Yunbitong Logistics Co Ltd,24/12/2020
5523,5082791628.0,Moovebeta Ltd,01/01/2021
5524,5083156955.0,Diago,01/01/2021
5525,5083167062.0,GSS Infrastructure LLC,01/01/2021
5526,5081144580.0,Mobile X Global Inc,01/01/2021
5527,5059333734.0,Royalty Management Corp,01/01/2021
5528,5081492609.0,Falcon's Beyond Global LLC,01/01/2021
5529,5081155423.0,Rebelle AB,01/01/2021
5530,5083390716.0,Utah Tree Works LLC,01/01/2021
5531,5083391228.0,Halcyon Care Homes Topco Ltd,01/01/2021
5532,5083430363.0,302 Original Content SRL,01/01/2021
5533,5082054782.0,Diamond Baseball Holdings LLC,01/01/2021
5534,5082072201.0,Terrazero Technologies Inc,01/01/2021
5535,5081075876.0,Endomines Finland Oyj,01/01/2021
5536,5083475451.0,LeapRev Inc,01/01/2021
5537,5083388928.0,Qenta Inc,01/01/2021
5539,5083700478.0,BluNutric Group Ltd,01/01/2021
5540,5080147614.0,Gryphon Digital Mining Inc,01/01/2021
5541,5083794882.0,Haminan Kaasuverkko Oy,01/01/2021
5542,5081160266.0,BioRegenx Inc,01/01/2021
5543,5083840042.0,BORN Forsakring AB,01/01/2021
5544,5081148986.0,Naviter Wealth LLC,01/01/2021
5545,5082503821.0,Xinvento BV,01/01/2021
5546,5081075054.0,PSQ Holdings Inc,01/01/2021
5547,5083872571.0,Weekend Health Inc,01/01/2021
5549,5083838059.0,Erke & Nirenberg GmbH & Co KG,01/01/2021
5550,5082503979.0,Kavall AB,01/01/2021
5551,5084671398.0,Cali From Above LLC,01/01/2021
5552,5083501269.0,Shanxi Beitong New Material Technology Co Ltd,03/01/2021
5553,5082499148.0,Hatam Co Ltd,04/01/2021
5554,5083384538.0,North Communication,04/01/2021
5555,5083650708.0,Iwahara Kajuen,04/01/2021
5556,5080196412.0,Start Art Global Ltd,05/01/2021
5557,5035566790.0,BenQ Guru Corp,07/01/2021
5558,5083485753.0,Gyeongseo Ascon Co Ltd,08/01/2021
5559,5083408751.0,Xinjiang New Grain Sunny Sky Tomato Co Ltd,11/01/2021
5560,5083784691.0,Epore SA,13/01/2021
5561,5083953882.0,Gangnam Doll,21/01/2021
5562,5080022543.0,Iron Spark I Inc,22/01/2021
5563,5083684820.0,Ponto Predict Sistemas Ltda,28/01/2021
5565,5083700588.0,Guangdong Runneng New Energy Co Ltd,29/01/2021
5566,5080055547.0,Paycore Minerals Inc,29/01/2021
5567,5083685841.0,Works Applications Frontier,01/02/2021
5568,5082422884.0,Ideacore Yazilim AS,05/02/2021
5569,5082639270.0,Hua Hong Construction & Engineering Co Ltd,26/02/2021
5570,5080054615.0,Theron Holdings Sdn Bhd,03/03/2021
5571,5082593318.0,Xi'an Huasheng Jiacheng Real Estate Co Ltd,04/03/2021
5572,5080057968.0,Shenzhen Runlong Investment Co Ltd,09/03/2021
5573,5083819959.0,Jokr Peru SAC,10/03/2021
5574,5083686438.0,Ningbo Yongshunan Supply Chain Management Co Ltd,25/03/2021
5575,5083750933.0,D-Marketing Academy Inc,01/04/2021
5576,5083371100.0,Healthbank Technology Development (Liaoning) Ltd,06/04/2021
5577,5083495694.0,Jinan Jigao Industrial Investment Co Ltd,14/04/2021
5578,5083690305.0,Heilongjiang Duotong New Energy Co Ltd,15/04/2021
5579,5080152865.0,Made.Com Group PLC,20/04/2021
5580,5083781026.0,Quattro Energy Ltd,20/04/2021
5581,5083361096.0,The Great Ideas Sp z o o,21/04/2021
5582,5083422940.0,Tianjin Xihe Supply Chain Services Co Ltd,22/04/2021
5583,5081411127.0,Rhodium Enterprises Inc,22/04/2021
5584,5083447873.0,Donghua Zhiyun (Guangshan County) Technology Co Ltd,27/04/2021
5585,5083393848.0,Skyfire Ltd,30/04/2021
5586,5083442078.0,Hainan Ningyang Sports Culture Development Co Ltd,30/04/2021
5587,5082482704.0,African Agriculture Inc,01/05/2021
5588,5080181701.0,Daishin Balance No 10 Special Purpose Acquisition Co Ltd,04/05/2021
5589,5080187135.0,Hana Financial Nineteen Special Purpose Acquisition Co,10/05/2021
5590,5083757748.0,Shenzhen Songyang Industrial Co Ltd,11/05/2021
5591,5084235583.0,Jin Earth,19/05/2021
5592,5081161422.0,Aspirant Group SPC No 8 Inc,21/05/2021
5593,5083478484.0,Ouhao New Energy Power (Gansu) Co Ltd,24/05/2021
5594,5083815618.0,Eco-Waste Hub Sp z o o,26/05/2021
5595,5083750653.0,Wuzhou Xinchun Transmission Technology (Zhejiang) Co Ltd,28/05/2021
5596,5083815611.0,Recycling Hub Sp z o o,31/05/2021
5597,5083149924.0,Toritsu Daigaku I Tokumei Kumiai,01/06/2021
5598,5083149926.0,Toritsu Daigaku II Tokumei Kumiai,01/06/2021
5599,5079239357.0,RARE-X,01/06/2021
5600,5083943437.0,Holdparts SA,01/06/2021
5601,5083689621.0,Beihai Langrun Commercial Management Ltd,02/06/2021
5602,5083856143.0,DIH Holding US Inc,02/06/2021
5603,5083834753.0,Finansystech Desenvolvimento De Sistemas Ltda,07/06/2021
5604,5083839450.0,Zero Degree New Energy Technology (Guangdong) Co Ltd,09/06/2021
5605,5083489037.0,Acqua Toscana SpA,14/06/2021
5606,5084025989.0,Neolit Minerals Participacoes Ltda,16/06/2021
5607,5081374063.0,Enterprise Blockchain Co Ltd,17/06/2021
5608,5083150021.0,Shanghai Aizhiwei Health Technology Co Ltd,01/07/2021
5610,5082511883.0,Dongguan Haolitai Electronic Technology Co Ltd,14/07/2021
5611,5083506791.0,EHI Co Ltd,15/07/2021
5612,5081157200.0,NH SPECIAL PURPOSE ACQUISITION 22 COMPANY,23/07/2021
5613,5083356247.0,Defi Holding Pte Ltd,26/07/2021
5614,5082538877.0,Sevens Creation Pte Ltd,27/07/2021
5615,5082854702.0,Diligent Capital Ltd,27/07/2021
5616,5081368515.0,KT Seezn Co Ltd,29/07/2021
5617,5081160737.0,Daishin Balance No 11 Special Purpose Acquisition Co Ltd,30/07/2021
5618,5083150091.0,CECEP Environmental Technology Co Ltd,30/07/2021
5619,5083500341.0,Gyeongin Port Container Pier Management Co Ltd,10/08/2021
5620,5083346510.0,Weinan Meiterui Technology Co Ltd,11/08/2021
5621,5083832116.0,Health Labs Personal Care Sp z o o,11/08/2021
5622,5083953593.0,Wuxi Longyi Real Estate Development Co Ltd,11/08/2021
5623,5083348074.0,Dongguan United Dongchuang Photoelectric Technology Co Ltd,17/08/2021
5624,5083384100.0,Positive Oasis Ltd,20/08/2021
5625,5081347309.0,Hana Financial Twenty Special Purpose Acquisition Co,23/08/2021
5626,5082503377.0,Big Shot Infra Facilities Pvt Ltd,25/08/2021
5627,5083173400.0,Dongguan Jianguang Guangquan Equity Investment Partnership LP,27/08/2021
5628,5083173417.0,Dongguan Jianguang Guangke Equity Investment Partnership LP,27/08/2021
5630,5083647206.0,Herbby Tea Plantations Pvt Ltd,01/09/2021
5631,5083173374.0,Dongguan Jianguang Guangli Equity Investment Partnership LP,02/09/2021
5632,5083173429.0,Dongguan Jianguang Guangpeng Equity Investment Partnership LP,02/09/2021
5633,5083689502.0,LD Intelligent Technology (Henan) Co Ltd,02/09/2021
5634,5083384441.0,DC Mines Pty Ltd,03/09/2021
5635,5083495236.0,Oasis Capital Investment Bank Ltd,07/09/2021
5636,5083354909.0,Shandong Hongqing New Material Technology Co Ltd,08/09/2021
5637,5083440897.0,Jiangyin Gaoyuan Pipe Network Engineering Co Ltd,10/09/2021
5638,5083118106.0,Olympus Water Spain Acquisition SL,16/09/2021
5640,5039800405.0,Trident Innovations Ltd,21/09/2021
5641,5083343823.0,Suzhou Jingchang Technology Development Co Ltd,27/09/2021
5642,5083159401.0,Qingdao Huihong Shengshi Real Estate Co Ltd,29/09/2021
5643,5083350019.0,Debonair Holdings Private Ltd,29/09/2021
5644,5083486888.0,TechGiraffe Inc,01/10/2021
5645,5083813630.0,Solus Biotech Co Ltd,01/10/2021
5646,5081402329.0,IBKS No 17 Special Purpose Acquisition Company,08/10/2021
5647,5083478699.0,Jiangxi Runzong Construction Engineering Co Ltd,14/10/2021
5648,5082512194.0,Kunming Huaguan New Material Co Ltd,15/10/2021
5649,5083512278.0,Silverio Developers Pvt Ltd,18/10/2021
5650,5083636636.0,Mvk Lifesciences Pvt Ltd,22/10/2021
5651,5083356055.0,Ningbo Yongyun Real Estate Development Co Ltd,28/10/2021
5652,5083356058.0,Ningbo Yonghuan Real Estate Development Co Ltd,28/10/2021
5653,5083162675.0,Orinswift Ventures Ltd,29/10/2021
5654,5081477994.0,Korea No 10 Special Purpose Acquisition Co Ltd,04/11/2021
5655,5084715123.0,Merritt Mining Resources Corp,04/11/2021
5656,5083710100.0,Jiakaicheng (Shenzhen) Business Management Co Ltd,05/11/2021
5657,5083433817.0,Jiangsu Tianguan Precision Machinery Development Co Ltd,08/11/2021
5658,5083779268.0,Jianlian (Guangdong) Co Ltd,09/11/2021
5659,5083780625.0,Zhejiang Jinggong Construction Engineering Co Ltd,09/11/2021
5660,5082513181.0,Wuhan Shifang New Energy Co Ltd,12/11/2021
5661,5083167097.0,Felix Strategic Minerals Pty Ltd,16/11/2021
5662,5084055175.0,Mobvista Cloud (Beijing) Technology Co Ltd,17/11/2021
5663,5083384062.0,Guangdong Yixinhui Construction Engineering Co Ltd,25/11/2021
5664,5082897308.0,Beijing Jinsong Chuangyi Technology Co Ltd,26/11/2021
5665,5083440707.0,Evident Corp,30/11/2021
5666,5083150737.0,Changsha Industrial Park Ltd,30/11/2021
5667,5083167030.0,Liaohe Oilfield (Panjin) Gas Storage Co Ltd,30/11/2021
5668,5084049044.0,Faculdade De Medicina De Itumbiara Ltda,30/11/2021
5669,5083839797.0,Zhejiang Muxing Electric Co Ltd,01/12/2021
5670,5083393845.0,Invenir Ltd,03/12/2021
5671,5081503001.0,Cvent Holding Corp,08/12/2021
5672,5083501401.0,Halamandaris Props Pty Ltd,17/12/2021
5673,5084083066.0,Atmajaya Arvino Sdn Bhd,21/12/2021
5674,5083360881.0,Marilyn Group LLC,22/12/2021
5675,5083828502.0,Sichuan Zhengdakai New Material Co Ltd,22/12/2021
5676,5083419640.0,Matter Oil Synergy Holding Co Ltd,27/12/2021
5677,5083446879.0,Tieling Runqin New Energy Co Ltd,31/12/2021
5678,5083446724.0,Tieling Runyun New Energy Co Ltd,31/12/2021
5679,5083446886.0,Tieling Runliang New Energy Co Ltd,31/12/2021
5680,5083447092.0,Tieling Runqing New Energy Co Ltd,31/12/2021
5681,5083162779.0,Excelera DCE,01/01/2022
5682,5082529330.0,Zura Bio Ltd,01/01/2022
5683,5083477450.0,AERWINS Technologies Inc,01/01/2022
5685,5083658648.0,Schools Educational Software Ltd,01/01/2022
5686,5083417441.0,The Flexi Group Holdings Ltd,01/01/2022
5687,5083814088.0,Ricrea Srl,01/01/2022
5688,5083814310.0,Longevity Biomedical Inc,01/01/2022
5689,5083814406.0,J Ling Solution Co Ltd,01/01/2022
5690,5082562297.0,UU SEIKATSU Inc,04/01/2022
5691,5082111669.0,Sapeon Korea Inc,04/01/2022
5692,5083440619.0,Zhejiang Aotuokang Pharmaceutical Technology Co Ltd,04/01/2022
5693,5082513025.0,Chongqing Bairui Pharmacy Co Ltd,05/01/2022
5694,5084124581.0,Hainan Tanniu Feed Co Ltd,10/01/2022
5695,5082495249.0,Playgram Singapore Pte Ltd,10/01/2022
5696,5083834749.0,DLM,11/01/2022
5697,5084658542.0,Chizicheng Strategy Investment Ltd,11/01/2022
5698,5083444776.0,Komunikacja Masowa Sp z o o,12/01/2022
5699,5083384498.0,G-7 Autobacs Tsukuba,14/01/2022
5700,5083466913.0,Hainan Guocheng Evergreen Investment Partnership LP,24/01/2022
5701,5082161354.0,Novum Orthopedic Partners LLC,01/02/2022
5702,5083871963.0,D+B Holding und Beteiligungs GmbH,11/02/2022
5703,5082488799.0,A-Digital,17/02/2022
5704,5082429547.0,NH Special Purpose Acquisition 23 Co,17/02/2022
5705,5083441017.0,Beijing Yushuo Supply Chain Management Co Ltd,23/02/2022
5706,5083478652.0,Wings By Croske Resort Langkawi Sdn Bhd,25/02/2022
5707,5083486101.0,EDX Medical Ltd,28/02/2022
5708,5082536531.0,Chongqing Yingduoduo Business Management Co Ltd,02/03/2022
5709,5084124782.0,Inner Mongolia Yunyangniu Technology Co Ltd,03/03/2022
5710,5083449604.0,Kunshan Xinruining Modern Logistics Co Ltd,07/03/2022
5711,5083384119.0,Zhejiang Xizi United Steel Structure Co Ltd,08/03/2022
5712,5083496870.0,Ginza Kabuki Tokutei Mokuteki Kaisha,13/03/2022
5714,5082712692.0,Shandong Fangfu Environmental Protection Technology Co Ltd,16/03/2022
