Acquiror PermID,Target PermID,Date Announced
5082481743.0,4297275774.0,2022-04-28
5066248367.0,5082515736.0,2022-04-29
5035540750.0,5044810965.0,2022-04-29
4295868474.0,5079281302.0,2022-04-27
4295866725.0,5055424646.0,2022-04-29
4295906553.0,5042253264.0,2022-05-02
5082515769.0,5057762827.0,2022-04-08
5035423522.0,5062457566.0,2022-04-28
5079696305.0,5072825233.0,2022-04-26
5079684657.0,5082516983.0,2022-04-28
5062462580.0,5055461651.0,2022-05-02
4295860372.0,5082518112.0,2022-04-28
4297752430.0,5082502992.0,2022-04-01
5082180831.0,5082518735.0,2022-05-03
5034777803.0,5060867273.0,2022-04-25
5001250259.0,5065366360.0,2022-04-29
4295881921.0,5082348498.0,2022-05-03
5082519814.0,4298144273.0,2022-04-08
5037857040.0,5082519968.0,2022-05-02
5000653786.0,5000650613.0,2022-05-04
5082520111.0,5082520150.0,2022-04-04
5074077205.0,5052145291.0,2022-05-03
5039583551.0,5044648140.0,2022-05-04
5050898668.0,5002437166.0,2022-03-10
5067166077.0,5042005633.0,2022-03-21
5055416969.0,5082521142.0,2022-05-03
5080056096.0,5041083734.0,2022-04-19
4295891055.0,5050271381.0,2022-05-04
4296689709.0,5000290107.0,2022-05-04
5046729338.0,5082522201.0,2022-05-03
4296034902.0,5082522283.0,2022-04-13
5035441093.0,5035522183.0,2022-05-03
4295982068.0,5082523155.0,2022-05-05
5046910537.0,5082523334.0,2022-05-04
5082523663.0,5066571430.0,2022-05-06
5082523663.0,5046710141.0,2022-05-06
4298007357.0,4298204381.0,2022-05-05
4297818978.0,5062435051.0,2022-05-06
5082523962.0,5067496615.0,2022-04-28
4295899834.0,5035575664.0,2022-04-18
5082525247.0,5082525252.0,2022-05-10
5055946570.0,5059719733.0,2022-04-13
5082525281.0,5082525287.0,2022-05-02
5081077632.0,5082527442.0,2022-05-10
5039731814.0,5082528309.0,2022-05-09
5082468409.0,4295869319.0,2022-05-11
4295889941.0,5082528409.0,2022-05-05
5064687527.0,5074783685.0,2022-05-04
5082529093.0,5046656542.0,2022-05-12
4295890065.0,5001359288.0,2022-05-11
4295882370.0,5082058256.0,2022-05-11
5082135771.0,4298036152.0,2022-05-12
4295915904.0,5082530119.0,2022-05-10
5076105991.0,5071560225.0,2022-05-12
4296093121.0,5083159416.0,2022-05-11
5040247265.0,5067162383.0,2022-02-24
5082530472.0,5082530474.0,2022-04-18
5035726178.0,5058585004.0,2022-05-12
5000041841.0,5036890211.0,2022-05-11
5082046913.0,5050304426.0,2022-05-11
5082530804.0,4296818058.0,2022-05-10
5079230393.0,5074719054.0,2022-05-12
5036878269.0,5082534100.0,2022-03-23
5039627009.0,5082517324.0,2022-04-27
5039729515.0,5082535951.0,2022-04-29
4298450074.0,4295856631.0,2022-05-16
5071528405.0,5000499999.0,2022-05-13
5076383037.0,5082536603.0,2022-05-16
5057956615.0,5082536620.0,2022-04-07
4297245596.0,5082536757.0,2022-05-09
4295889798.0,5082536766.0,2022-05-04
5081085078.0,5060885504.0,2022-05-10
4298431423.0,5057943629.0,2022-05-16
5083530436.0,5046717969.0,2022-04-19
5080028009.0,5050895684.0,2022-05-16
4296861137.0,5082537462.0,2022-05-13
5082537468.0,5074116009.0,2022-05-16
5082537468.0,5074100509.0,2022-05-16
5082537468.0,5074511156.0,2022-05-16
5082537468.0,5074511177.0,2022-05-16
5082537468.0,5074089103.0,2022-05-16
4295881818.0,5082537514.0,2022-05-13
5070821665.0,5082524046.0,2022-03-31
5082537468.0,5074098732.0,2022-05-16
5045188707.0,5042271446.0,2022-04-06
5081505876.0,5082537551.0,2022-05-13
5001150689.0,4295992128.0,2022-05-17
5055943707.0,5000626596.0,2022-04-28
5083152840.0,4296835242.0,2022-05-16
5070761519.0,5082537967.0,2022-05-06
4295866511.0,5081423764.0,2022-04-27
5036380201.0,5074784114.0,2022-05-13
5073493238.0,5082503992.0,2022-04-26
5044577999.0,5046030968.0,2022-05-13
5071171672.0,5082538672.0,2022-05-16
5052789544.0,5082538689.0,2022-05-17
5050700493.0,5035529029.0,2022-05-10
5060916486.0,5082538580.0,2022-05-11
5070821665.0,5083415100.0,2022-05-12
5037138229.0,5082538815.0,2022-04-22
4295869924.0,5058192357.0,2022-05-17
5083153115.0,5082539258.0,2022-05-12
5081056428.0,4296195465.0,2022-05-17
5078594136.0,5001399960.0,2022-05-16
5042936900.0,5030046632.0,2022-05-18
4295905833.0,5082539530.0,2022-05-17
4295864241.0,5074496901.0,2022-04-29
5082539957.0,5050697734.0,2022-05-17
5035566136.0,5082539542.0,2022-05-17
5082539986.0,5082539983.0,2022-04-22
5082539551.0,5082539976.0,2022-04-29
4296432380.0,5055897757.0,2022-05-17
5076107763.0,5082540048.0,2022-05-19
5082540137.0,5082351192.0,2022-04-26
5000891517.0,5082540667.0,2022-04-27
5064617472.0,5082541630.0,2022-05-19
5065974113.0,5082503879.0,2022-05-19
5081144547.0,5064610805.0,2022-01-03
5057776455.0,5082541861.0,2022-03-10
5071611144.0,5082541906.0,2022-05-05
4296918831.0,4298320192.0,2022-05-18
5076948605.0,5044366731.0,2022-05-17
5035938413.0,5059398586.0,2022-05-17
5000270887.0,4296584899.0,2022-04-20
5082599863.0,5081124455.0,2022-04-20
5082621913.0,5059946711.0,2022-05-06
5063354535.0,5082621931.0,2022-05-23
5079692504.0,5001259676.0,2022-05-23
5082621913.0,5082621946.0,2022-05-06
5080158462.0,5082631018.0,2022-05-16
5000578095.0,5035083928.0,2022-05-23
5082211537.0,5081375515.0,2022-05-24
5051784579.0,5068475493.0,2022-05-22
5051784579.0,5068475486.0,2022-05-22
4298261109.0,5042375218.0,2022-04-14
5052527459.0,4298325861.0,2022-05-18
5053248917.0,5082646291.0,2022-05-23
5034838011.0,5082657480.0,2022-05-17
5082662853.0,5082662863.0,2022-05-23
5080159818.0,5082662869.0,2022-05-20
5000772902.0,5045979605.0,2022-05-23
5082662895.0,5082662903.0,2022-01-24
4295884612.0,5081423038.0,2022-05-18
5082171544.0,5082594337.0,2022-04-22
5055671345.0,5073166042.0,2022-05-24
4298504555.0,5082664390.0,2022-05-03
5037442380.0,5037627600.0,2022-04-29
5082664403.0,5082664398.0,2022-05-20
5040935433.0,5082664411.0,2022-04-29
5082422590.0,5082664439.0,2022-05-24
4295905778.0,5052539274.0,2022-05-24
5074239287.0,5035748519.0,2022-05-24
4296269582.0,5082704078.0,2022-03-10
4295894061.0,5037941181.0,2022-05-24
4296599428.0,5082704159.0,2022-05-24
5040705993.0,5082704194.0,2022-04-01
5082704211.0,5082704178.0,2022-05-24
5000432495.0,5082704229.0,2022-05-22
4295859611.0,5044096404.0,2022-05-24
5082789927.0,5046725806.0,2022-05-25
5081687973.0,5082761923.0,2022-05-25
4295871153.0,5082774913.0,2022-05-20
5037474185.0,5066962115.0,2022-05-20
5042936900.0,5006164923.0,2022-05-25
5037765023.0,5036965135.0,2022-05-24
5079695261.0,5081164008.0,2022-05-26
5082854716.0,5076354385.0,2022-05-06
4295877421.0,5036761681.0,2022-05-27
5076693923.0,5068339557.0,2022-05-26
4298144201.0,5082910028.0,2022-05-26
5034761900.0,5060759175.0,2022-05-19
5034761900.0,4298265885.0,2022-05-19
5080197375.0,4297175227.0,2022-05-16
5070824293.0,5082919676.0,2022-05-23
5064587206.0,5037621343.0,2022-05-26
5042940094.0,5044200200.0,2022-05-20
5082958919.0,5082958920.0,2022-05-26
5000459171.0,5042964200.0,2022-05-19
4297734456.0,5083078172.0,2022-05-17
4297219932.0,5058552847.0,2022-05-23
5083127003.0,5083131309.0,2022-04-21
4295906670.0,5083132414.0,2022-05-09
5082527445.0,5083136024.0,2022-02-28
4295884728.0,4298433581.0,2022-05-31
5083142692.0,5083142699.0,2022-05-16
5083143178.0,5036394167.0,2022-05-11
4295880372.0,5083143410.0,2022-05-25
4295873365.0,4295873012.0,2022-05-31
5083143461.0,5001159000.0,2022-05-26
5081345994.0,5055114477.0,2022-05-17
5081345994.0,5019193078.0,2022-05-17
5081159592.0,5083143810.0,2022-05-05
4295860294.0,5082043157.0,2022-05-31
4295860294.0,5083143914.0,2022-05-31
5083143947.0,5080052243.0,2022-03-28
5000062267.0,5000609099.0,2022-05-24
5046624962.0,5037636385.0,2022-07-08
4297522291.0,4297154512.0,2022-05-04
5083145338.0,5083145058.0,2022-06-02
5083145376.0,5083145370.0,2022-05-26
4295907471.0,5066032337.0,2022-06-01
5083145473.0,5083145470.0,2022-04-20
5083145472.0,5061161612.0,2022-06-02
4296661483.0,5083163064.0,2022-05-16
5071562619.0,4298371927.0,2022-05-31
4295890290.0,5079132769.0,2022-05-31
5082035698.0,5079137442.0,2022-03-31
5056395803.0,5083145748.0,2022-05-30
5083147425.0,5083147421.0,2022-04-22
4297120076.0,5000880534.0,2022-05-20
5071537848.0,5057500769.0,2022-05-30
5071341396.0,5083147473.0,2022-05-17
5060556483.0,5083147524.0,2022-05-25
4295880543.0,5036429357.0,2022-03-31
5055421947.0,5083149430.0,2022-06-02
4296661483.0,4296942446.0,2022-05-17
5071509805.0,5045187631.0,2022-06-03
5083149945.0,5083149942.0,2022-04-15
5083149945.0,5083149948.0,2022-04-15
5056415630.0,5052539996.0,2022-02-21
4295856925.0,5083149972.0,2022-06-02
5021654599.0,5044902988.0,2022-05-31
4296011230.0,4296690310.0,2022-05-31
5046016685.0,5083150066.0,2022-05-30
4295897841.0,5083150488.0,2022-06-06
5083150502.0,5056582051.0,2022-03-23
5083150502.0,5083150494.0,2022-03-23
4297695639.0,5083150732.0,2022-05-11
5080069475.0,5083151293.0,2022-04-18
5000593567.0,5044743075.0,2022-06-03
5083151371.0,5083151378.0,2022-01-27
5081487219.0,5083151385.0,2022-06-03
5066616967.0,5069474620.0,2022-06-03
5080527824.0,5083152567.0,2022-05-30
5064640005.0,5083145543.0,2022-05-05
5069471554.0,5044810572.0,2022-05-23
5083152329.0,5083152630.0,2022-04-20
5069471554.0,5083152319.0,2022-05-23
5044807660.0,5055436058.0,2022-05-16
4295890290.0,5045730184.0,2022-05-24
4298328202.0,5083153137.0,2022-06-06
5063312433.0,5083153104.0,2022-05-17
5044027632.0,5053376761.0,2022-03-16
5064586978.0,5083153933.0,2022-05-26
5083153763.0,5063747593.0,2022-06-07
5038058941.0,5083154000.0,2022-06-02
4295863493.0,5080164202.0,2022-06-01
5059031051.0,5083690390.0,2022-12-17
5035396193.0,5083154251.0,2022-06-06
5058607013.0,5083154297.0,2022-06-07
5083154308.0,5083154138.0,2022-06-01
4295921368.0,5083154302.0,2022-04-28
4296055677.0,5083155125.0,2022-06-07
5034837855.0,5083154941.0,2022-04-08
5081494021.0,5083155491.0,2022-05-30
4295909989.0,5037632474.0,2022-06-06
4296351781.0,5083155593.0,2022-06-08
4295879828.0,5004420637.0,2022-06-09
5083156174.0,5083156136.0,2022-05-24
5001304244.0,5083156846.0,2022-06-08
5071398809.0,5064620400.0,2022-06-08
5083156946.0,5083156944.0,2022-06-01
5063737335.0,5064660840.0,2022-06-10
5063737335.0,4297692160.0,2022-06-10
5063737335.0,5000263408.0,2022-06-10
5081148838.0,5083157943.0,2022-05-27
5083157777.0,5083157774.0,2022-06-10
5081481070.0,5040534401.0,2022-05-27
5083158108.0,5043342793.0,2022-06-13
5046725014.0,5073652615.0,2022-06-07
5050991838.0,5043953569.0,2022-06-01
5083159648.0,5083159652.0,2022-06-10
5050271298.0,4297535945.0,2022-06-07
5037639837.0,4296106756.0,2022-06-13
5083159743.0,4295902624.0,2022-06-13
5083159875.0,5002328635.0,2022-06-10
5064617566.0,5083159801.0,2022-06-14
5050473636.0,5082541772.0,2022-05-09
5081077957.0,5071534125.0,2022-05-24
5076940436.0,5083160117.0,2022-06-10
5055950085.0,5081497508.0,2022-06-08
5083160128.0,5065297622.0,2022-06-14
5080179176.0,5083160140.0,2022-04-27
5081499779.0,5083160218.0,2022-06-13
5083160269.0,5083160262.0,2022-06-09
4296477161.0,4295907585.0,2022-06-14
5056438098.0,5083161391.0,2022-06-13
5056438098.0,5083161394.0,2022-06-13
5050923833.0,5074005122.0,2022-05-27
5081483939.0,5083161893.0,2022-06-01
5081502162.0,5083161965.0,2022-04-20
5044035135.0,5083160261.0,2022-05-20
4295890013.0,5008626458.0,2022-06-09
5031678932.0,5083162045.0,2022-04-22
5001428097.0,5083162070.0,2022-06-14
4298420584.0,5044513713.0,2022-05-31
5080193594.0,5083162591.0,2022-05-02
5080193594.0,5083162586.0,2022-05-02
5081140967.0,4296991612.0,2022-05-27
5045852028.0,5075457213.0,2022-06-14
5083162760.0,5036778590.0,2022-06-10
4298549702.0,5083163014.0,2022-06-15
4298549702.0,5083162758.0,2022-06-15
4298549702.0,5083162767.0,2022-06-15
4298549702.0,5083162776.0,2022-06-15
5074551985.0,5036892223.0,2022-03-28
4295892449.0,5083163111.0,2022-01-31
5083163112.0,5083163137.0,2022-06-15
5083163728.0,5063622574.0,2022-05-03
5034820657.0,5035871296.0,2022-06-09
4298296268.0,5000478608.0,2022-06-14
5036352074.0,5073621231.0,2022-06-13
5050658554.0,5083164442.0,2022-06-13
5034838011.0,4297830370.0,2022-06-08
5083165330.0,5083165332.0,2022-05-17
5083165476.0,5083165334.0,2022-06-15
5083165369.0,5083165370.0,2022-05-17
5035459216.0,5083165380.0,2022-06-08
5081460768.0,5071086664.0,2022-06-16
5036864800.0,5083165818.0,2022-03-22
5044168107.0,5044804801.0,2022-02-04
5074551637.0,5068405491.0,2022-05-09
4295890194.0,5000969098.0,2022-06-20
4297114093.0,5077648693.0,2022-06-09
5056414522.0,5083166481.0,2022-01-20
5069463413.0,5083166483.0,2022-06-06
4295890046.0,5083166984.0,2022-06-06
5000055772.0,5000012185.0,2022-06-17
5080077703.0,5083167016.0,2022-06-17
5082461388.0,5073666184.0,2022-06-21
5064638097.0,5083167466.0,2022-02-23
4295885457.0,5000068597.0,2022-06-20
4295897781.0,5083167493.0,2022-06-21
4296562358.0,5083167578.0,2022-06-08
5060693194.0,5079235601.0,2022-06-21
5072813431.0,5082114286.0,2022-05-09
4295866364.0,5076906015.0,2022-06-01
5083167346.0,5083167648.0,2022-06-20
5037589397.0,5071165946.0,2022-06-21
5035581931.0,5000957217.0,2022-06-21
5056407637.0,5083167997.0,2022-04-27
5083168238.0,5037474838.0,2022-06-21
5000073589.0,4295899864.0,2022-06-21
5046711477.0,5083168130.0,2022-06-20
5035313836.0,5080577612.0,2022-06-21
4295904703.0,5083168954.0,2022-06-21
5083168998.0,5067940072.0,2022-06-21
5037849887.0,5083168827.0,2022-03-02
4295883580.0,5083169301.0,2022-06-03
5077909426.0,4297344204.0,2022-06-21
5071171015.0,5083169114.0,2022-06-22
5083169116.0,5044034259.0,2022-06-15
5000817937.0,5083169337.0,2022-06-01
4295875615.0,5037475233.0,2022-06-01
5044200057.0,4298164373.0,2022-06-21
5083170273.0,5083170275.0,2022-06-19
5035904573.0,5083170334.0,2022-06-21
4295890097.0,5057497253.0,2022-05-04
4298293901.0,5081460133.0,2022-06-22
5083170221.0,5037075262.0,2022-06-22
5000052725.0,5045143831.0,2022-06-10
4296199369.0,5057753577.0,2022-05-16
5041068872.0,5083170579.0,2022-06-19
5083170839.0,5071535269.0,2022-06-22
5065369822.0,5080031794.0,2022-06-22
5040041969.0,5083170608.0,2022-06-21
4295889798.0,5000729805.0,2022-06-17
5081690095.0,5083170856.0,2022-06-17
5001321969.0,5080074061.0,2022-05-01
5083171075.0,5083171084.0,2022-02-18
5079130271.0,5052142663.0,2022-06-23
4296760232.0,5059947894.0,2022-01-01
4295912612.0,4296606603.0,2022-06-23
4295914266.0,5083171435.0,2022-05-12
5083171861.0,5070822094.0,2022-06-22
5001218023.0,5083172067.0,2022-05-20
5001172727.0,5062419954.0,2022-01-26
5082620310.0,4297091381.0,2022-06-24
5000576745.0,5083172106.0,2022-06-24
5045878840.0,5083172034.0,2022-06-09
4296289482.0,5040051816.0,2022-06-13
4296015918.0,5083172239.0,2022-06-15
5057821388.0,5082619490.0,2022-06-23
5039583551.0,5082864657.0,2022-03-09
4296849849.0,5083172150.0,2022-06-07
4295873204.0,5081469334.0,2022-05-30
5081157754.0,5083172408.0,2022-05-25
5080517844.0,5078360172.0,2022-06-21
5038061939.0,5083172826.0,2022-06-23
4298115407.0,5081533620.0,2022-02-02
4298115407.0,5083172423.0,2022-04-29
4298052486.0,5083164978.0,2022-06-02
4296948265.0,5001041846.0,2022-06-22
5074125370.0,5083160255.0,2022-05-19
4295875609.0,5083172907.0,2022-06-17
5083173078.0,5050924151.0,2022-06-24
4298032718.0,5083173379.0,2022-06-24
5074845450.0,4296415056.0,2022-05-20
5083177176.0,5083176918.0,2022-04-29
5079685273.0,5040488734.0,2022-04-22
5042932448.0,5083177197.0,2022-05-06
5062171542.0,5037447449.0,2022-06-15
5052515967.0,5058609715.0,2022-05-06
5083177245.0,5073142622.0,2022-06-22
5001395959.0,5046741844.0,2022-06-13
5074845450.0,5083181882.0,2022-06-01
5083181887.0,5083178905.0,2022-06-24
5083181944.0,5083181955.0,2022-06-21
5055941264.0,5046277066.0,2022-06-02
5068320075.0,4296156671.0,2022-11-22
5083290788.0,5083290041.0,2022-03-04
5083290788.0,5083264120.0,2022-03-04
5074847440.0,5083296062.0,2022-06-23
5045180253.0,5065302531.0,2022-06-27
5046039896.0,5083290861.0,2022-04-01
4295970937.0,5064611064.0,2022-06-13
5044738011.0,5043466786.0,2022-06-08
4295875553.0,5059919840.0,2022-06-09
5081378493.0,5035520386.0,2022-06-28
4295933312.0,4298293531.0,2022-04-11
5083296287.0,5083264203.0,2022-06-01
5083296287.0,5083296298.0,2022-06-01
5082476641.0,5083300934.0,2022-06-01
5045947310.0,5072803532.0,2022-05-23
5039627645.0,5044711304.0,2022-06-23
5064623175.0,5083166002.0,2022-05-23
5039614169.0,5083328286.0,2022-05-03
5081392984.0,5078196928.0,2022-06-16
5083328127.0,5083328116.0,2022-06-28
5082168254.0,5083328168.0,2022-06-29
5039655489.0,5044719115.0,2022-04-28
5069403280.0,4298233035.0,2022-04-13
4295883881.0,5067944858.0,2022-05-31
5074845450.0,5083327981.0,2022-05-10
5074845450.0,5083329530.0,2022-05-01
5074845450.0,5083332148.0,2022-05-06
5073093529.0,5059937776.0,2022-06-09
5083332806.0,5083332800.0,2022-06-22
4297927142.0,5081421131.0,2022-03-24
5074845450.0,5083333313.0,2022-06-02
5074845450.0,5083337406.0,2022-06-02
5068475805.0,5083337389.0,2022-05-31
5045236239.0,5083341942.0,2022-06-29
5045236239.0,5083341941.0,2022-06-29
5074845450.0,5083342057.0,2022-05-13
5045236239.0,5083342040.0,2022-06-29
5074845450.0,5083342077.0,2022-05-02
5074845450.0,5083342082.0,2022-06-02
5073652928.0,5083341982.0,2022-06-28
4295897984.0,5083341864.0,2022-06-24
5051613854.0,5052540652.0,2022-06-29
5068484179.0,5044196263.0,2022-06-16
5080526921.0,5052543776.0,2022-01-14
5076358514.0,5083342166.0,2022-06-28
5000073798.0,5076695373.0,2022-06-28
5083343383.0,5083343387.0,2022-06-29
5045192364.0,5037432763.0,2022-06-28
4296278103.0,5000474136.0,2022-06-13
5083343634.0,5083343650.0,2022-06-29
5043316467.0,5073666676.0,2022-06-21
4295907183.0,5039659939.0,2022-06-30
5056498665.0,5045901962.0,2022-04-29
5060509591.0,5053434149.0,2022-05-05
4298001009.0,5083343757.0,2022-06-16
5073641066.0,5083343788.0,2022-02-07
4296322184.0,5083343805.0,2022-06-30
4298317030.0,5083343798.0,2022-06-22
5083155567.0,5080107461.0,2022-06-07
5080526946.0,5040257188.0,2022-06-29
4296116553.0,5045637185.0,2022-06-28
5052128334.0,5083343886.0,2022-04-21
5079705183.0,5083343869.0,2022-06-22
5036758328.0,5083343896.0,2022-06-30
4295879610.0,5083364326.0,2022-06-29
4298447295.0,5042935970.0,2022-06-01
5043416254.0,5059051319.0,2022-06-27
5081495479.0,5083343944.0,2022-06-30
5079901405.0,5083343943.0,2022-06-28
5073086315.0,5083344485.0,2022-06-13
5073086315.0,5083344491.0,2022-06-13
4295918447.0,4296126863.0,2022-06-29
5064596310.0,5082177857.0,2022-06-11
5069413392.0,5083344702.0,2022-04-28
5040698804.0,5083345080.0,2022-07-01
5072805014.0,5044065067.0,2022-06-30
5058998093.0,5079409852.0,2022-07-01
5083345984.0,5083346118.0,2022-06-30
5079236545.0,5083346282.0,2022-06-30
5080161423.0,5073676578.0,2022-06-30
5081184024.0,5083346349.0,2022-07-01
4298181669.0,5083346641.0,2022-07-01
4295894341.0,5079240720.0,2022-07-05
4295880982.0,5083346764.0,2022-06-30
4298068072.0,5083346787.0,2022-07-01
5001325919.0,5083346611.0,2022-07-01
5071162971.0,5083347048.0,2022-06-14
5064914654.0,5083347574.0,2022-06-13
5055421947.0,5083347936.0,2022-06-02
5076111185.0,5025338150.0,2022-07-05
4295889486.0,5083347946.0,2022-07-05
5083348107.0,5083348218.0,2022-03-29
4297618720.0,5083348448.0,2022-03-16
5044836165.0,5083348686.0,2022-07-01
4295894791.0,5065929715.0,2022-06-30
5047642003.0,5076383673.0,2022-07-01
4295882430.0,5083349224.0,2022-06-30
5083349324.0,5083349267.0,2022-07-04
5083349489.0,5064645615.0,2022-05-31
5080031870.0,5000678947.0,2022-01-31
5083349418.0,5046656542.0,2022-07-11
5014438050.0,5026787391.0,2022-06-09
4298531857.0,5083349786.0,2022-07-06
5080177335.0,5083350267.0,2022-07-07
5080177335.0,5083350278.0,2022-07-07
5081469374.0,5068303917.0,2022-07-07
5046438727.0,5083147137.0,2022-05-27
4297529798.0,5083081619.0,2022-07-06
5083350269.0,5080075734.0,2022-07-06
4295883040.0,5083354613.0,2022-07-07
4295915492.0,5050914205.0,2022-06-30
5076113984.0,5056602261.0,2022-07-05
5057438380.0,5083354831.0,2022-06-29
4296717654.0,5083355065.0,2022-06-22
5000281825.0,5072815428.0,2022-06-14
5083350269.0,5050646330.0,2022-07-04
5039728307.0,5083355023.0,2022-06-28
4296926267.0,5077910812.0,2022-07-08
5040701041.0,5083355250.0,2022-06-30
5074845450.0,5037015338.0,2022-06-09
5083355267.0,5079157188.0,2022-06-29
5074824446.0,5083355151.0,2022-07-01
5060006527.0,5062286717.0,2022-04-01
4298524455.0,5083356168.0,2022-07-01
5083356195.0,5071165792.0,2022-07-11
5083356275.0,5076109773.0,2022-07-12
5057821752.0,5083356295.0,2022-07-11
5037588381.0,5049429941.0,2022-07-11
5037499712.0,5081461238.0,2022-07-06
5083384749.0,4295914908.0,2022-07-12
5066153537.0,5046852654.0,2022-06-30
5068484199.0,5083359166.0,2022-07-11
5081359342.0,5083359344.0,2022-07-13
5083359214.0,5044773219.0,2022-07-11
5079213222.0,5083359349.0,2022-07-01
5039705858.0,5082410946.0,2022-07-01
5083361030.0,5058308921.0,2022-07-13
4298225635.0,5083361021.0,2022-06-30
4297412653.0,5000648990.0,2022-07-07
5056443584.0,5071485581.0,2022-07-07
5065379237.0,5074627939.0,2022-07-12
5001421976.0,5083361646.0,2022-07-08
5072792763.0,5068330404.0,2022-07-13
5072792763.0,5083361656.0,2022-07-13
5056435311.0,5004420613.0,2022-07-06
5042374447.0,5034837682.0,2022-07-14
5080037724.0,5082749876.0,2022-07-15
5082092696.0,5083363376.0,2022-06-27
5042968003.0,5040053129.0,2022-07-15
5083363619.0,5062340093.0,2022-06-27
4295861073.0,5060822055.0,2022-05-19
5081386166.0,5083364735.0,2022-07-18
5000274842.0,5083364734.0,2022-04-25
5083365449.0,5083365445.0,2022-06-15
4296872037.0,5083365461.0,2022-07-19
4295890290.0,5081372116.0,2022-07-07
5000040068.0,5053437996.0,2022-07-18
4295903725.0,5077892681.0,2022-07-18
5074825853.0,5083367433.0,2022-07-18
4295881530.0,5000739606.0,2022-07-18
5083369256.0,4296668549.0,2022-07-05
5043344483.0,5083369157.0,2022-07-13
4296021309.0,5083370781.0,2022-07-10
4296647415.0,5083370801.0,2022-07-06
5063175690.0,5083371234.0,2022-07-13
5040248639.0,5045164322.0,2022-07-20
5083371301.0,5083371447.0,2022-06-15
5046719941.0,5083371658.0,2022-07-19
5077897068.0,5072803418.0,2022-07-19
5077897068.0,5072803419.0,2022-07-19
5077897068.0,5074118632.0,2022-07-19
5077897068.0,5072803168.0,2022-07-19
5037360070.0,5068759200.0,2022-07-22
5062429949.0,5000854965.0,2022-07-20
5083371212.0,5083374491.0,2022-07-18
4296225965.0,5042219732.0,2022-05-03
4297179168.0,5083381904.0,2022-07-19
5083381917.0,5083381922.0,2022-07-19
4295875440.0,4296726785.0,2022-07-22
5063184144.0,5083384522.0,2022-07-22
4295890480.0,5083345932.0,2022-07-01
5083384531.0,5083384525.0,2022-07-01
5035552606.0,5083384492.0,2022-07-21
4296730041.0,5083384655.0,2022-06-16
4298453320.0,5083384605.0,2022-07-18
4298014987.0,5057544863.0,2022-01-06
5000015603.0,5083384702.0,2022-07-21
5079893076.0,5081465886.0,2022-07-25
5037132581.0,4296390790.0,2022-07-25
5020321257.0,5083385797.0,2022-07-17
5083385787.0,5083385822.0,2022-07-25
5083386277.0,5083386260.0,2022-07-22
5083386269.0,5083386080.0,2022-07-22
5000020411.0,5081385160.0,2022-07-22
5080167688.0,5083807030.0,2022-07-20
4295874697.0,5076388153.0,2022-06-06
4298313780.0,5083387196.0,2022-07-26
5081365966.0,4297710749.0,2022-07-26
5083387509.0,5083387668.0,2022-01-27
5000860551.0,5083387511.0,2022-07-26
5059995530.0,5044819739.0,2022-03-14
5054562899.0,5083387675.0,2022-06-21
4298264580.0,5060820096.0,2022-07-01
5043644999.0,5063183896.0,2022-07-21
4296035160.0,5083388057.0,2022-07-26
5043316630.0,5056442454.0,2022-07-27
5083386422.0,5083390466.0,2022-07-28
5051520130.0,5004499365.0,2022-07-27
5083389263.0,5082042496.0,2022-07-27
5076364639.0,5083389108.0,2022-07-27
5083342769.0,5083389485.0,2022-07-27
5083389523.0,5083389531.0,2022-08-11
5000656283.0,5071562694.0,2022-07-26
5074504783.0,5083389660.0,2022-07-26
5036398194.0,5039079335.0,2022-07-28
5061707622.0,5083389679.0,2022-07-20
5083389796.0,5083362012.0,2022-07-21
5071082137.0,5081441548.0,2022-07-27
5083390281.0,5083390283.0,2022-07-11
4295881441.0,5083390687.0,2022-07-27
5000042459.0,4297294017.0,2022-07-28
5073639594.0,5083391781.0,2022-06-02
5073639594.0,5083391962.0,2022-05-18
4297318207.0,5016208808.0,2022-07-26
5083393037.0,5083392435.0,2022-07-27
4296942154.0,5083396020.0,2022-07-28
5050644228.0,5075268509.0,2022-07-20
5064606647.0,5083393167.0,2022-07-21
5081148838.0,5082629079.0,2022-07-26
4295870159.0,5045242986.0,2022-07-29
5083393389.0,5083393477.0,2022-07-11
5083393484.0,5044206921.0,2022-07-28
5001325813.0,5062462714.0,2022-07-30
5063718703.0,5067174679.0,2022-08-01
4296679111.0,5001037839.0,2022-08-01
5067520730.0,5083395465.0,2022-07-07
5077939186.0,5083395502.0,2022-07-14
4295890034.0,5083395895.0,2022-07-08
4297298887.0,4296209577.0,2022-07-31
5071562182.0,4296567528.0,2022-06-23
5037842611.0,5079910863.0,2022-07-29
4295901779.0,5083395978.0,2022-07-26
5083168238.0,5071571213.0,2022-06-21
5083168238.0,4297561007.0,2022-06-21
5038030400.0,5082751446.0,2022-07-31
4295856637.0,5083396240.0,2022-08-01
5046714278.0,5051584073.0,2022-08-02
4295881078.0,5036222676.0,2022-07-29
5000073727.0,5083397007.0,2022-08-02
4298430500.0,5083397181.0,2022-07-04
4295953978.0,5083397216.0,2022-08-01
5035724344.0,5083397920.0,2022-08-02
5000633611.0,5001210143.0,2022-08-02
5071524765.0,5083398159.0,2022-07-14
5083117534.0,5046660053.0,2022-07-28
5040250165.0,5078256142.0,2022-08-02
