,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
1748,uri,http://www.wikidata.org/entity/Q106019646,en,literal,LDRLY Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q16461,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1749,uri,http://www.wikidata.org/entity/Q109501605,,literal,Q109501605,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q141804,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1750,uri,http://www.wikidata.org/entity/Q1156394,en,literal,CHAU-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1959-10-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1751,uri,http://www.wikidata.org/entity/Q117314435,en,literal,Cashco Financial,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2096,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1752,uri,http://www.wikidata.org/entity/Q4876206,en,literal,Beamdog,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1753,uri,http://www.wikidata.org/entity/Q16205190,en,literal,"94.1 FM Creston, British Columbia",http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1754,uri,http://www.wikidata.org/entity/Q5137585,en,literal,Coach House Books,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1755,uri,http://www.wikidata.org/entity/Q115407884,,literal,Q115407884,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1756,uri,http://www.wikidata.org/entity/Q115160216,en,literal,Kick at the Dark,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1757,uri,http://www.wikidata.org/entity/Q110604207,en,literal,WonderFi,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,en,literal,DeFi Ventures Inc.,,,,,,,,,,,,,wd:Q16
1758,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,,,,,,,,,,wd:Q16
1759,uri,http://www.wikidata.org/entity/Q66123804,,literal,Q66123804,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1760,uri,http://www.wikidata.org/entity/Q2974570,en,literal,City Opera of Vancouver,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1761,uri,http://www.wikidata.org/entity/Q5012313,en,literal,CKCH-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1762,uri,http://www.wikidata.org/entity/Q5467439,en,literal,Force Four Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1763,uri,http://www.wikidata.org/entity/Q5010905,en,literal,CFXN-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1764,uri,http://www.wikidata.org/entity/Q5010760,en,literal,CFPL-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1765,uri,http://www.wikidata.org/entity/Q7013558,en,literal,New York Fries,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1766,uri,http://www.wikidata.org/entity/Q59566463,en,literal,StickerYou,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-05-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q2872553,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,en,literal,StickerYou Inc.,,,,,,,,,,,,,wd:Q16
1767,uri,http://www.wikidata.org/entity/Q114594617,en,literal,Little Ghosts Books,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q172, http://www.wikidata.org/entity/Q16",literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1768,uri,http://www.wikidata.org/entity/Q7901351,en,literal,UrtheCast,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-12-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1641122,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1769,uri,http://www.wikidata.org/entity/Q69058017,en,literal,Newsfile Corp.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1770,uri,http://www.wikidata.org/entity/Q13512442,en,literal,Nexopia,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2096, http://www.wikidata.org/entity/Q172",literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1771,uri,http://www.wikidata.org/entity/Q2931480,en,literal,CHYK-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1772,uri,http://www.wikidata.org/entity/Q47069776,en,literal,7Geese,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1773,uri,http://www.wikidata.org/entity/Q57940165,en,literal,University of Waterloo Library,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1049470,,,,,,,,,,,,,,,,,,,wd:Q16
1774,uri,http://www.wikidata.org/entity/Q5010761,en,literal,CFPL,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1775,uri,http://www.wikidata.org/entity/Q2931382,en,literal,CFTU-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-08-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1776,uri,http://www.wikidata.org/entity/Q5011578,en,literal,CIBW-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1777,uri,http://www.wikidata.org/entity/Q5012476,en,literal,CKOC,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1778,uri,http://www.wikidata.org/entity/Q5008998,en,literal,CBCV-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1779,uri,http://www.wikidata.org/entity/Q5421912,en,literal,Extendicare,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q22908,literal,,literal,,literal,http://www.wikidata.org/entity/Q44016,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1780,uri,http://www.wikidata.org/entity/Q3226185,en,literal,Le Quartanier,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1781,uri,http://www.wikidata.org/entity/Q1532871,en,literal,Citytv,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-07-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1782,uri,http://www.wikidata.org/entity/Q29025508,en,literal,CKVB-FM,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1783,uri,http://www.wikidata.org/entity/Q6765789,en,literal,Maritime Bus,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2127,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1784,uri,http://www.wikidata.org/entity/Q478685,en,literal,Distribution Select,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q12881256,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1785,uri,http://www.wikidata.org/entity/Q5011436,en,literal,CHYQ-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1786,uri,http://www.wikidata.org/entity/Q115408885,,literal,Q115408885,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1787,uri,http://www.wikidata.org/entity/Q16258449,en,literal,CJPE-FM,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1788,uri,http://www.wikidata.org/entity/Q108905316,en,literal,Ah Comics,,,,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q115397763, http://www.wikidata.org/entity/Q3972943",literal,,literal,,literal,,literal,,,,,en,literal,Ah Comics Inc.,,,,,,,,,,,,,wd:Q16
1789,uri,http://www.wikidata.org/entity/Q5009015,en,literal,CBC Music,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1790,uri,http://www.wikidata.org/entity/Q5190093,en,literal,Crunch Fitness,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1791,uri,http://www.wikidata.org/entity/Q4040522,en,literal,Helijet,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1792,uri,http://www.wikidata.org/entity/Q5010744,en,literal,CFNY-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1793,uri,http://www.wikidata.org/entity/Q121620697,en,literal,Brandmydispo,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1794,uri,http://www.wikidata.org/entity/Q5012396,en,literal,CKIX-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1795,uri,http://www.wikidata.org/entity/Q106594325,en,literal,Undertow Publications,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1796,uri,http://www.wikidata.org/entity/Q5012405,en,literal,CKJX-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1797,uri,http://www.wikidata.org/entity/Q23672312,en,literal,Herschel Supply Co.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q12684,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1798,uri,http://www.wikidata.org/entity/Q5011999,en,literal,CJAT-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1799,uri,http://www.wikidata.org/entity/Q5011826,en,literal,CIQB-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1800,uri,http://www.wikidata.org/entity/Q114840336,en,literal,Guidepost Montessori,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1801,uri,http://www.wikidata.org/entity/Q100255453,en,literal,The Burger's Priest,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1802,uri,http://www.wikidata.org/entity/Q5010710,en,literal,CFMM-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1803,uri,http://www.wikidata.org/entity/Q2931545,en,literal,CIRR-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-04-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1804,uri,http://www.wikidata.org/entity/Q108100012,en,literal,Sartigan Railway,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q3553918,literal,,,,,fr,literal,Trains touristiques de Chaudière-Appalaches inc.,,,,,,,,,,,,,wd:Q16
1805,uri,http://www.wikidata.org/entity/Q1028449,en,literal,Cameco,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q44497,literal,,literal,,literal,http://www.wikidata.org/entity/Q10566,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1806,uri,http://www.wikidata.org/entity/Q5182500,en,literal,York Region Transit,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q52998,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1807,uri,http://www.wikidata.org/entity/Q2928517,en,literal,Burlington Transit,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q34218,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1808,uri,http://www.wikidata.org/entity/Q5012187,en,literal,CJRM-FM,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1809,uri,http://www.wikidata.org/entity/Q3143709,en,literal,Hydro One,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1326624,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1810,uri,http://www.wikidata.org/entity/Q1550259,en,literal,National Lacrosse League,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1133674,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1811,uri,http://www.wikidata.org/entity/Q2894594,en,literal,Bell Mobility,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q50816,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1812,uri,http://www.wikidata.org/entity/Q115409641,,literal,Q115409641,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q142180,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1813,uri,http://www.wikidata.org/entity/Q5011061,en,literal,CHBZ-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1814,uri,http://www.wikidata.org/entity/Q21405666,en,literal,SkyBox Labs,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q244025,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1815,uri,http://www.wikidata.org/entity/Q115244076,en,literal,Courant Plus Inc.,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1816,uri,http://www.wikidata.org/entity/Q3410420,en,literal,Public Mobile,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1817,uri,http://www.wikidata.org/entity/Q116861190,en,literal,The Economy Herald,http://www.w3.org/2001/XMLSchema#dateTime,literal,2023-01-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q184199, http://www.wikidata.org/entity/Q38926",literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1818,uri,http://www.wikidata.org/entity/Q1957521,en,literal,Mitel,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1930,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1819,uri,http://www.wikidata.org/entity/Q115359710,en,literal,Éditions Histoire Québec,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1820,uri,http://www.wikidata.org/entity/Q219758,en,literal,BioWare,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-02-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q2096,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,800,,,,,,,,,,,,,,,,wd:Q16
1821,uri,http://www.wikidata.org/entity/Q100907329,en,literal,Offworld Industries,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-02-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1822,uri,http://www.wikidata.org/entity/Q107785714,en,literal,Linus Media Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-10-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q60061622,literal,"http://www.wikidata.org/entity/Q22810736, http://www.wikidata.org/entity/Q118482800",literal,,literal,http://www.wikidata.org/entity/Q390583,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1823,uri,http://www.wikidata.org/entity/Q14943264,en,literal,Ivanhoe Cambridge,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-05-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,en-ca,literal,Ivanhoé Cambridge Inc.,,,,,,,,,,,,,wd:Q16
1824,uri,http://www.wikidata.org/entity/Q5323708,en,literal,ENMAX,http://www.w3.org/2001/XMLSchema#dateTime,literal,1905-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1951366,literal,,literal,,literal,http://www.wikidata.org/entity/Q36312,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1825,uri,http://www.wikidata.org/entity/Q2396830,en,literal,Vidéotron,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1826,uri,http://www.wikidata.org/entity/Q120648778,en,literal,ProColor Collision,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q27003353,literal,,literal,,literal,http://www.wikidata.org/entity/Q28848,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1827,uri,http://www.wikidata.org/entity/Q5010788,en,literal,CFRN-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-10-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2096,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1828,uri,http://www.wikidata.org/entity/Q76039,en,literal,Hudson's Bay Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1670-05-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q29584705, http://www.wikidata.org/entity/Q601401, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,"http://www.wikidata.org/entity/Q44198, http://www.wikidata.org/entity/Q172",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,70000,,,,,,,,,,,,,,,,wd:Q16
1829,uri,http://www.wikidata.org/entity/Q110126719,en,literal,Nupixo Games,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1830,uri,http://www.wikidata.org/entity/Q118252050,en,literal,Euphoric Brothers,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1831,uri,http://www.wikidata.org/entity/Q5011957,en,literal,CIXF-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1832,uri,http://www.wikidata.org/entity/Q5011962,en,literal,CIXN-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
