,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,officialname.xml:lang,officialname.type,officialname.value,country
239,uri,http://www.wikidata.org/entity/Q108166243,en,literal,Le Phare,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
240,uri,http://www.wikidata.org/entity/Q108166285,,literal,Q108166285,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
241,uri,http://www.wikidata.org/entity/Q15934994,,literal,Q15934994,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
242,uri,http://www.wikidata.org/entity/Q697462,en,literal,Liberty Times,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-04-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
243,uri,http://www.wikidata.org/entity/Q5924291,en,literal,Hsin Tung Yang,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q41958,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
244,uri,http://www.wikidata.org/entity/Q11152034,en,literal,Hanbi Lou,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
245,uri,http://www.wikidata.org/entity/Q51069194,en,literal,Jim and Dad's Brewing Company,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
246,uri,http://www.wikidata.org/entity/Q99169076,en,literal,Rocket Juice Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
247,uri,http://www.wikidata.org/entity/Q112463646,,literal,Q112463646,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q707824,literal,,,,,,,,,,,,,,,,,wd:Q865
248,uri,http://www.wikidata.org/entity/Q11104946,en,literal,Bank of Panshin,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,http://www.wikidata.org/entity/Q570090,literal,,,,,,,,,,,,,,,,,wd:Q865
249,uri,http://www.wikidata.org/entity/Q15915266,en,literal,O'Pay,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
250,uri,http://www.wikidata.org/entity/Q11121917,en,literal,Ciaotou Sugar Factory,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,zh-tw,literal,橋頭糖廠,wd:Q865
251,uri,http://www.wikidata.org/entity/Q303580,en,literal,D-Link,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q1546066,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,en,literal,"D-Link Systems, Inc.",wd:Q865
252,uri,http://www.wikidata.org/entity/Q5100191,en,literal,CTBC Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1966-03-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q22687,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
253,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#decimal,literal,351,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q12147,literal,,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,,,,,,,,,,,,,en,literal,Hello Health Group Pte. Ltd,wd:Q865
254,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,,,,wd:Q865
255,uri,http://www.wikidata.org/entity/Q152864,en,literal,ASUS,http://www.w3.org/2001/XMLSchema#decimal,literal,5831,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,13020000,,,,,,,,,,en,literal,ASUSTeK Computer Inc.,wd:Q865
256,uri,http://www.wikidata.org/entity/Q15286350,en,literal,Warner Music Taiwan,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
257,uri,http://www.wikidata.org/entity/Q10889608,en,literal,Yuanta Securities Investment Trust,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
258,uri,http://www.wikidata.org/entity/Q10896436,en,literal,Caesar Park,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
259,uri,http://www.wikidata.org/entity/Q15909616,en,literal,Shin Kong Commercial Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
260,uri,http://www.wikidata.org/entity/Q20688715,en,literal,Taian Insurance,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-05-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q2868302,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
261,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#decimal,literal,351,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q836,literal,http://www.wikidata.org/entity/Q12147,literal,,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,,,,,,,,,,,,,en,literal,Hello Health Group Pte. Ltd,wd:Q865
262,uri,http://www.wikidata.org/entity/Q42308684,en,literal,Small-North Department Store,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
263,uri,http://www.wikidata.org/entity/Q5635861,en,literal,HSBC Bank (Taiwan),,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000000000,zh-tw,literal,匯豐(台灣)商業銀行股份有限公司,wd:Q865
264,uri,http://www.wikidata.org/entity/Q706533,en,literal,Bank of Taiwan,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,"http://www.wikidata.org/entity/Q15903812, http://www.wikidata.org/entity/Q1867",literal,,,,,,,,,,,,,,,,,wd:Q865
265,uri,http://www.wikidata.org/entity/Q698024,en,literal,"CPC Corporation, Taiwan",,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q181557,literal,,,,,,,,,,,,,,,,,wd:Q865
266,uri,http://www.wikidata.org/entity/Q34534,en,literal,Lite-On Technology,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q581105,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
267,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q27,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,,,,wd:Q865
268,uri,http://www.wikidata.org/entity/Q697130,en,literal,Central News Agency,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1924-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,ja,literal,フォーカス台湾,wd:Q865
269,uri,http://www.wikidata.org/entity/Q10871742,en,literal,CTBC Real Estate,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
270,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,,,,wd:Q865
271,uri,http://www.wikidata.org/entity/Q714427,en,literal,Taipei Times,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-06-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
272,uri,http://www.wikidata.org/entity/Q11569285,en,literal,Tsannkuen 3C,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-11-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
273,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,,,,wd:Q865
274,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,,,,wd:Q865
275,uri,http://www.wikidata.org/entity/Q704811,en,literal,Thermaltake Technology,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q271094,literal,,,,,,,,,,,,,,,,,wd:Q865
276,uri,http://www.wikidata.org/entity/Q113484937,en,literal,Geekom,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q581105,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
277,uri,http://www.wikidata.org/entity/Q108151845,en,literal,KQTEA,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
278,uri,http://www.wikidata.org/entity/Q108167767,en,literal,Great Tree Pharmacy,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
279,uri,http://www.wikidata.org/entity/Q15913812,en,literal,Taiwan Business Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1915-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
280,uri,http://www.wikidata.org/entity/Q97487263,en,literal,Eastern Realty,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,198801-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q197859,literal,,,,,,,,,,,,,,,,,wd:Q865
281,uri,http://www.wikidata.org/entity/Q715113,en,literal,EVA Air,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q713367,literal,,,,,,,,,,,,,,,,,wd:Q865
282,uri,http://www.wikidata.org/entity/Q383707,en,literal,TransAsia Airways,http://www.w3.org/2001/XMLSchema#decimal,literal,1770,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-05-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q271094,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6100000000,,,,,,,,,,wd:Q865
283,uri,http://www.wikidata.org/entity/Q94707315,en,literal,Vacation Hotel,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
284,uri,http://www.wikidata.org/entity/Q11606825,en,literal,United Highway Bus Company Limited,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-09-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q244898,literal,,,,,,,,,,,,,,,,,wd:Q865
285,uri,http://www.wikidata.org/entity/Q76099070,en,literal,Tiger Sugar,,,,,,,uri,http://www.wikidata.org/entity/Q833,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q540912",literal,,literal,,literal,http://www.wikidata.org/entity/Q569548,literal,,,,,,,,,,,,,,,,,wd:Q865
286,uri,http://www.wikidata.org/entity/Q24833952,,literal,Q24833952,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
287,uri,http://www.wikidata.org/entity/Q15920444,en,literal,"First Life Insurance Co., Ltd.",,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q626608,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
288,uri,http://www.wikidata.org/entity/Q76099070,en,literal,Tiger Sugar,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q540912",literal,,literal,,literal,http://www.wikidata.org/entity/Q569548,literal,,,,,,,,,,,,,,,,,wd:Q865
289,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,,,,wd:Q865
290,uri,http://www.wikidata.org/entity/Q105335721,en,literal,Sunhead Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
291,uri,http://www.wikidata.org/entity/Q7676420,en,literal,Taishin International Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-03-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q22687,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
292,uri,http://www.wikidata.org/entity/Q108365710,en,literal,Tatung 3C,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
293,uri,http://www.wikidata.org/entity/Q109345206,en,literal,Genghis Khan Fitness Club,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q244898,literal,,,,,,,,,,,,,,,,,wd:Q865
294,uri,http://www.wikidata.org/entity/Q633839,en,literal,VIA Technologies,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q1067601,literal,,literal,,literal,http://www.wikidata.org/entity/Q244898,literal,,,,,,,,,,,,,,,,,wd:Q865
295,uri,http://www.wikidata.org/entity/Q3508871,en,literal,Synology Inc.,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q744980,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
296,uri,http://www.wikidata.org/entity/Q15930265,en,literal,Kaisyuan Night Market,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-07-29T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,zh-tw,literal,凱旋觀光夜市,wd:Q865
297,uri,http://www.wikidata.org/entity/Q15918116,en,literal,Rye Field Publishing,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
298,uri,http://www.wikidata.org/entity/Q15935483,,literal,Q15935483,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
299,uri,http://www.wikidata.org/entity/Q16926542,en,literal,"Mandarin Oriental, Taipei",,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-05-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,zh-tw,literal,台北文華東方酒店,wd:Q865
300,uri,http://www.wikidata.org/entity/Q108366557,en,literal,Semeur,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q274393,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
301,uri,http://www.wikidata.org/entity/Q66768745,en,literal,Fat Daddy American Fried Chicken,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
302,uri,http://www.wikidata.org/entity/Q7277802,en,literal,RT-Mart,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-09-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q271094,literal,,,,,,,,,,,,,,,,,wd:Q865
303,uri,http://www.wikidata.org/entity/Q10946952,en,literal,EnTie Commercial Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-04-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
304,uri,http://www.wikidata.org/entity/Q97576707,en,literal,P. League+,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
305,uri,http://www.wikidata.org/entity/Q20688689,en,literal,Taiwan People News,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-04-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
306,uri,http://www.wikidata.org/entity/Q10565787,en,literal,Lion Travel Service,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-06-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
307,uri,http://www.wikidata.org/entity/Q705822,en,literal,Thermalright,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q3966,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
308,uri,http://www.wikidata.org/entity/Q16926539,en,literal,Le Méridien Taipei,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-12-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
309,uri,http://www.wikidata.org/entity/Q62267023,en,literal,Standard Chartered Taiwan,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
310,uri,http://www.wikidata.org/entity/Q5099767,en,literal,China Life Insurance Company,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-04-27T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q626608,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
311,uri,http://www.wikidata.org/entity/Q64827032,en,literal,Sharetea,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
312,uri,http://www.wikidata.org/entity/Q15905494,en,literal,Seed Music,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
313,uri,http://www.wikidata.org/entity/Q108365505,en,literal,SUNFAR,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
314,uri,http://www.wikidata.org/entity/Q15921571,en,literal,Lungyen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
315,uri,http://www.wikidata.org/entity/Q99541396,en,literal,Fubon Insurance,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q2868302,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
316,uri,http://www.wikidata.org/entity/Q10318606,en,literal,Linfair Records,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
317,uri,http://www.wikidata.org/entity/Q32751,en,literal,National Sun Yat-sen University,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
318,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,,,,wd:Q865
319,uri,http://www.wikidata.org/entity/Q717592,en,literal,Land Bank of Taiwan,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
