,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,origindate.datatype,origindate.type,origindate.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
540,uri,http://www.wikidata.org/entity/Q5026835,en,literal,Camlin,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q875696,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
541,uri,http://www.wikidata.org/entity/Q2142624,en,literal,Reliance Power,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-17T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q1326624,literal,http://www.wikidata.org/entity/Q123900861,literal,http://www.wikidata.org/entity/Q381748,literal,http://www.wikidata.org/entity/Q61445,literal,"http://www.wikidata.org/entity/Q935150, http://www.wikidata.org/entity/Q7311025",,,,,,,,,,wd:Q668
542,uri,http://www.wikidata.org/entity/Q2004439,en,literal,Bank of India,http://www.w3.org/2001/XMLSchema#decimal,literal,45613,http://www.w3.org/2001/XMLSchema#dateTime,literal,1906-09-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q129286,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
543,uri,http://www.wikidata.org/entity/Q117100546,en,literal,Shubhapallaba Publication,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q759556,literal,,,,,,,,,,,wd:Q668
544,uri,http://www.wikidata.org/entity/Q6839659,en,literal,Micromax Mobil,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q238508,literal,,,,,,,,,,,wd:Q668
545,uri,http://www.wikidata.org/entity/Q16245979,en,literal,DD Urdu,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
546,uri,http://www.wikidata.org/entity/Q5136340,en,literal,Club One Air,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
547,uri,http://www.wikidata.org/entity/Q6840143,en,literal,Microsoft India,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q7397,literal,,literal,,literal,http://www.wikidata.org/entity/Q238508,literal,,,,,,,,,,,wd:Q668
548,uri,http://www.wikidata.org/entity/Q116910261,en,literal,SuperGaming,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1538,literal,,,,,,,,,,,wd:Q668
549,uri,http://www.wikidata.org/entity/Q1656673,en,literal,Vodafone Idea,http://www.w3.org/2001/XMLSchema#decimal,literal,6481,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
550,uri,http://www.wikidata.org/entity/Q4662749,en,literal,Aastha TV,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
551,uri,http://www.wikidata.org/entity/Q2040394,en,literal,Yes Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q1416657,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
552,uri,http://www.wikidata.org/entity/Q1321122,en,literal,All India Radio,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-06-08T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q872,literal,,literal,,literal,http://www.wikidata.org/entity/Q987,literal,http://www.wikidata.org/entity/Q4294412,,,,,,,,,,wd:Q668
553,uri,http://www.wikidata.org/entity/Q5705760,en,literal,Helion Venture Partners,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
554,uri,http://www.wikidata.org/entity/Q17073435,en,literal,Radiance Realty,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
555,uri,http://www.wikidata.org/entity/Q119161281,en,literal,Ramraj Cotton,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q836527,literal,,,,,,,,,,,wd:Q668
556,uri,http://www.wikidata.org/entity/Q6354854,en,literal,Kalyan Jewellers,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q161439,literal,,literal,,literal,http://www.wikidata.org/entity/Q163798,literal,,,,,,,,,,,wd:Q668
557,uri,http://www.wikidata.org/entity/Q1371239,en,literal,Steel Authority of India Limited,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2285982,literal,,literal,,literal,http://www.wikidata.org/entity/Q668,literal,,,,,,,,,,,wd:Q668
558,uri,http://www.wikidata.org/entity/Q3526670,en,literal,Chandamama,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q16023725,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,en,literal,Chandamama India Limited,,,,,,,wd:Q668
559,uri,http://www.wikidata.org/entity/Q111187013,en,literal,GD Goenka Toddler House,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1353,literal,,,,,,,,,,,wd:Q668
560,uri,http://www.wikidata.org/entity/Q22084825,en,literal,Dhruva Space,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-11-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q936518,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
561,uri,http://www.wikidata.org/entity/Q7311015,en,literal,Reliance General Insurance,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2663825,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
562,uri,http://www.wikidata.org/entity/Q2719715,en,literal,Vodafone India,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
563,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q334,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,,,,,,,wd:Q668
564,uri,http://www.wikidata.org/entity/Q229058,en,literal,Indian Space Research Organisation,http://www.w3.org/2001/XMLSchema#decimal,literal,16072,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-08-15T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2729047,literal,,literal,http://www.wikidata.org/entity/Q47484657,literal,http://www.wikidata.org/entity/Q1355,literal,http://www.wikidata.org/entity/Q7243280,hi,literal,भारतीय अंतरिक्ष अनुसंधान संगठन,,,,,,,wd:Q668
565,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#decimal,literal,351,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q46994, http://www.wikidata.org/entity/Q12147",literal,http://www.wikidata.org/entity/Q115477903,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,en,literal,Hello Health Group Pte. Ltd,,,,,,,wd:Q668
566,uri,http://www.wikidata.org/entity/Q3536337,en,literal,Sun TV,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
567,uri,http://www.wikidata.org/entity/Q96377962,en,literal,FirstCry,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q1538,literal,,,,,,,,,,,wd:Q668
568,uri,http://www.wikidata.org/entity/Q13227919,en,literal,Tata Consultancy Services,http://www.w3.org/2001/XMLSchema#decimal,literal,600000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q1540863, http://www.wikidata.org/entity/Q1481411",literal,http://www.wikidata.org/entity/Q28245866,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
569,uri,http://www.wikidata.org/entity/Q28171825,en,literal,Asian Paints,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q207652,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
570,uri,http://www.wikidata.org/entity/Q112304887,en,literal,JR Compliance,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1353,literal,,,,,,,,,,,wd:Q668
571,uri,http://www.wikidata.org/entity/Q3523697,en,literal,AVM Productions,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q3537400,literal,,,,,,,,,,,wd:Q668
572,uri,http://www.wikidata.org/entity/Q3763950,en,literal,92.7 Big FM,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
573,uri,http://www.wikidata.org/entity/Q2723075,en,literal,Dabur,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q1187656,literal,,literal,,literal,http://www.wikidata.org/entity/Q207098,literal,,,,,,,,,,,wd:Q668
574,uri,http://www.wikidata.org/entity/Q104879236,en,literal,AgniKul Cosmos,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2729047,literal,,literal,,literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
575,uri,http://www.wikidata.org/entity/Q55592364,en,literal,CRASS Infotech,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
576,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,es,literal,Organización Mundial de la Salud,,,,,,,wd:Q668
577,uri,http://www.wikidata.org/entity/Q19898656,en,literal,TMT Law Practice,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
578,uri,http://www.wikidata.org/entity/Q3334902,en,literal,Nadiadwala Grandson Entertainment,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q625568,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
579,uri,http://www.wikidata.org/entity/Q1289348,en,literal,Indian Oil Corporation,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
580,uri,http://www.wikidata.org/entity/Q60520993,en,literal,Star Sports,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
581,uri,http://www.wikidata.org/entity/Q3631750,en,literal,Sony Entertainment Television,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,http://www.wikidata.org/entity/Q31179581,,,,,,,,,,wd:Q668
582,uri,http://www.wikidata.org/entity/Q2044983,en,literal,Federal Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
583,uri,http://www.wikidata.org/entity/Q17058333,en,literal,ITC Hotels,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q238508, http://www.wikidata.org/entity/Q1348",literal,,,,,,,,,,,wd:Q668
584,uri,http://www.wikidata.org/entity/Q63682945,en,literal,O15Y,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10002,literal,,,,,,,,,,,wd:Q668
585,uri,http://www.wikidata.org/entity/Q30526267,en,literal,Amanbagh,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
586,uri,http://www.wikidata.org/entity/Q6108978,en,literal,JSW Steel Ltd,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2285982,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
587,uri,http://www.wikidata.org/entity/Q5969591,en,literal,ICICI Lombard,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
588,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,,,,,,,wd:Q668
589,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q6571804, http://www.wikidata.org/entity/Q1230458",,,,,,,,,,wd:Q668
590,uri,http://www.wikidata.org/entity/Q5104279,en,literal,Cholamandalam MS General Insurance,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2518196,literal,,literal,,literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
591,uri,http://www.wikidata.org/entity/Q105731360,en,literal,MC Joint,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
592,uri,http://www.wikidata.org/entity/Q3648653,en,literal,CEAT,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1924-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1934607,literal,,,,,,,,,,,wd:Q668
593,uri,http://www.wikidata.org/entity/Q64842234,en,literal,Duradoor,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
594,uri,http://www.wikidata.org/entity/Q4680631,en,literal,Adani Group,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q778575,literal,,literal,,literal,http://www.wikidata.org/entity/Q1070,literal,,,,,,,,,,,wd:Q668
595,uri,http://www.wikidata.org/entity/Q98217503,en,literal,Paytm Money,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q278204,literal,,,,,,,,,,,wd:Q668
596,uri,http://www.wikidata.org/entity/Q60621590,en,literal,HarperCollins Publishers India,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q278204,literal,,en,literal,Harper Collins Publishers India Limited,,,,,,,wd:Q668
597,uri,http://www.wikidata.org/entity/Q3661655,en,literal,Nippon Paint,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1881-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q207652,literal,,literal,,literal,"http://www.wikidata.org/entity/Q233495, http://www.wikidata.org/entity/Q1352, http://www.wikidata.org/entity/Q17",literal,,,,,,,,,,,wd:Q668
598,uri,http://www.wikidata.org/entity/Q3291801,en,literal,Sun Pharmaceutical,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q507443,literal,http://www.wikidata.org/entity/Q1225503,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
599,uri,http://www.wikidata.org/entity/Q108208652,en,literal,Ziyara Network,http://www.w3.org/2001/XMLSchema#decimal,literal,313,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-10-26T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q9323634, http://www.wikidata.org/entity/Q6520325, http://www.wikidata.org/entity/Q123733",literal,http://www.wikidata.org/entity/Q120667409,literal,,literal,http://www.wikidata.org/entity/Q200049,literal,,mul,literal,Ziyara Network,,,,,,,wd:Q668
600,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,es,literal,Organización Mundial de la Salud,,,,,,,wd:Q668
601,uri,http://www.wikidata.org/entity/Q55444629,en,literal,Evocris Energy,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
602,uri,http://www.wikidata.org/entity/Q1340361,en,literal,State Bank of India,http://www.w3.org/2001/XMLSchema#decimal,literal,209567,http://www.w3.org/2001/XMLSchema#dateTime,literal,1806-06-02T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,http://www.wikidata.org/entity/Q41613743,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
603,uri,http://www.wikidata.org/entity/Q119982318,en,literal,ArcVision Technologies,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1348,literal,,,,,,,,,,,wd:Q668
604,uri,http://www.wikidata.org/entity/Q19882235,en,literal,Bandhan Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q1416657,literal,http://www.wikidata.org/entity/Q19609868,literal,,literal,http://www.wikidata.org/entity/Q1348,literal,,,,,,,,,,,wd:Q668
605,uri,http://www.wikidata.org/entity/Q729342,en,literal,Reliance Communications,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-07-15T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,"http://www.wikidata.org/entity/Q61445, http://www.wikidata.org/entity/Q1156",literal,,,,,,,,,,,wd:Q668
606,uri,http://www.wikidata.org/entity/Q65071926,en,literal,MG Motor India,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1815766,literal,,,,,,,,,,,wd:Q668
607,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q79,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,,,,,,,wd:Q668
608,uri,http://www.wikidata.org/entity/Q17054856,en,literal,Hetero Drugs,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
609,uri,http://www.wikidata.org/entity/Q63347358,en,literal,& Privé HD,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
610,uri,http://www.wikidata.org/entity/Q110535357,en,literal,Hindi Olympiad Foundation,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q86478515, http://www.wikidata.org/entity/Q1068473, http://www.wikidata.org/entity/Q11661",literal,,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,en,literal,Hindi Olympiad Foundation,,,,,,,wd:Q668
611,uri,http://www.wikidata.org/entity/Q4780321,en,literal,Apollo Hospitals,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q31207,literal,,literal,,literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
